Multi-objective optimization:
17 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverintermediate
SelectionFcn:      @selectiontournament
MutationFcn:       @mutationadaptfeasible

                              Average            Average
Generation   Func-count    Pareto distance    Pareto spread
  267         53400       0.000241517          0.277703
  268         53600       0.000246349           0.28755
  269         53800       0.000252048          0.272247
  270         54000       0.000244657          0.285576

                              Average            Average
Generation   Func-count    Pareto distance    Pareto spread
  271         54200       0.000228688          0.266935
  272         54400       0.000229217          0.267553
  273         54600       0.000282266          0.314722
  274         54800       0.000270908          0.306778
  275         55000       0.000264709          0.308982
  276         55200       0.000262939          0.307882
  277         55400        0.00025934           0.30519
  278         55600       0.000258448          0.303068
  279         55800       0.000250026           0.29117
  280         56000       0.000251242          0.294992
  281         56200       0.000240095          0.281275
  282         56400       0.000235642          0.273425
  283         56600       0.000250564          0.279375
  284         56800       0.000247527          0.285509
  285         57000       0.000247625           0.28778
  286         57200       0.000247221          0.285215
  287         57400       0.000236385          0.276646
  288         57600       0.000348424          0.395457
  289         57800       0.000340966          0.405718
  290         58000        0.00033156          0.406655
  291         58200        0.00033006          0.788382
  292         58400        0.00030216          0.359543
  293         58600        0.00030211          0.366209
  294         58800       0.000275805           0.33636
  295         59000       0.000268614          0.323718
  296         59200       0.000265955          0.316978
  297         59400       0.000266668          0.314764
  298         59600       0.000273865          0.326793
  299         59800       0.000230616          0.267721
  300         60000        0.00023296          0.275374

                              Average            Average
Generation   Func-count    Pareto distance    Pareto spread
  301         60200       0.000225546          0.267152
  302         60400       0.000221584          0.264136
  303         60600       0.000222234          0.261959
  304         60800       0.000210391          0.254612
  305         61000       0.000208464          0.250013
  306         61200       0.000228341          0.265434
  307         61400       0.000217904          0.254252
  308         61600       0.000174577          0.725378
  309         61800       0.000166283          0.216993
  310         62000        0.00017079          0.226238
  311         62200       0.000165545          0.217277
  312         62400       0.000165362            0.2212
  313         62600       0.000165042           0.22318
  314         62800       0.000184793          0.237602
  315         63000       0.000177469          0.232628
  316         63200       0.000191705          0.252636
  317         63400       0.000197739          0.258042
  318         63600         0.0011125           1.00274
  319         63800        0.00111352           1.07138
  320         64000        0.00111401            1.0747
  321         64200        0.00113025           1.05146
  322         64400        0.00114124           1.06168
  323         64600        0.00112838           1.05853
  324         64800        0.00112439           1.05615
  325         65000        0.00112439           1.06468
  326         65200        0.00112316           1.04878
  327         65400         0.0011239           1.05536
  328         65600        0.00113368           1.05888
  329         65800          0.001146           1.07121
  330         66000        0.00114671            1.0782

                              Average            Average
Generation   Func-count    Pareto distance    Pareto spread
  331         66200        0.00114601           1.02374
  332         66400        0.00117894           1.01481
  333         66600        0.00115854             1.044
  334         66800        0.00108952           0.98606
  335         67000        0.00108676           0.99111
  336         67200        0.00108526          0.991475
  337         67400        0.00108516          0.993035
  338         67600        0.00108601          0.996808
  339         67800        0.00108608          0.984968
  340         68000        0.00109512          0.972113
  341         68200        0.00109768          0.991045
  342         68400        0.00109612          0.981217
  343         68600        0.00109477          0.979791
  344         68800        0.00109446          0.975196
  345         69000        0.00107579          0.969528
  346         69200       0.000474264          0.716995
  347         69400       0.000485224          0.493814
  348         69600       0.000479385          0.490172
  349         69800       0.000292665          0.344939
  350         70000       0.000295171          0.348289
  351         70200       0.000299004          0.351214
  352         70400       0.000297239          0.342858
  353         70600       0.000295874          0.339946
  354         70800       0.000272567            0.3172
  355         71000       0.000279907          0.324387
  356         71200       0.000295695          0.637836
  357         71400       0.000296862          0.322297
  358         71600       0.000296807          0.324123
  359         71800       0.000294223          0.323557
  360         72000       0.000332637          0.360725

                              Average            Average
Generation   Func-count    Pareto distance    Pareto spread
  361         72200       0.000323558          0.358796
  362         72400       0.000315655          0.365365
  363         72600       0.000288409          0.337837
  364         72800       0.000294788          0.343766
  365         73000       0.000292128          0.343612
  366         73200       0.000300247          0.348281
  367         73400       0.000305823          0.354587
  368         73600       0.000263997          0.313978
  369         73800       0.000313324          0.378801
  370         74000       0.000311703          0.370716
  371         74200        0.00025208          0.558826
  372         74400       0.000253901          0.308413
  373         74600       0.000329906          0.706239
  374         74800         0.0003404          0.385255
  375         75000       0.000374165          0.401391
  376         75200       0.000373041          0.418657
  377         75400         0.0003878          0.437651
  378         75600       0.000365205          0.414468
  379         75800       0.000362307          0.407436
  380         76000       0.000373457           0.41296
  381         76200       0.000383652          0.405238
  382         76400       0.000351049            0.3708
  383         76600       0.000344036          0.388181
  384         76800       0.000279607           0.31752
  385         77000       0.000275659          0.308691
  386         77200       0.000290038          0.326701
  387         77400       0.000288701          0.324327
  388         77600        0.00028595          0.323035
  389         77800       0.000431232          0.831378
  390         78000       0.000424928          0.434333

                              Average            Average
Generation   Func-count    Pareto distance    Pareto spread
  391         78200       0.000419446          0.433999
  392         78400       0.000529832          0.506364
  393         78600       0.000499926            0.9764
  394         78800       0.000500361          0.508085
  395         79000       0.000512836          0.520753
  396         79200       0.000512158          0.967753
  397         79400       0.000513983          0.522973
  398         79600       0.000507001          0.499686
  399         79800       0.000499625          0.484956
  400         80000       0.000498434          0.506129
  401         80200       0.000516951           0.51504
  402         80400       0.000795783          0.862293
  403         80600       0.000780913          0.872216
  404         80800        0.00078254          0.874033
  405         81000       0.000777131          0.982197
  406         81200       0.000781121          0.886637
  407         81400        0.00078138          0.887008
  408         81600        0.00078236          0.888043
  409         81800         0.0010092          0.908572
  410         82000       0.000996398          0.925525
  411         82200       0.000824371          0.790875
  412         82400       0.000727859          0.723579
  413         82600       0.000724982          0.723339
  414         82800       0.000707972          0.708611
  415         83000       0.000711141          0.706959
  416         83200       0.000688708          0.690192
  417         83400       0.000581127          0.586478
  418         83600       0.000608575          0.595967
  419         83800       0.000614236           0.60151
  420         84000       0.000608106          0.606549

                              Average            Average
Generation   Func-count    Pareto distance    Pareto spread
  421         84200       0.000586816          0.622478
  422         84400       0.000570179           0.57289
  423         84600       0.000531641          0.560823
  424         84800        0.00052433          0.556153
  425         85000       0.000570864          0.564616
  426         85200       0.000549386          0.551998
  427         85400       0.000539268          0.569942
  428         85600         0.0005362          0.559508
  429         85800       0.000529203           0.54936
  430         86000        0.00050798          0.531725
  431         86200       0.000492933          0.507459
  432         86400       0.000535011          0.542432
  433         86600       0.000536918          0.732367
  434         86800       0.000528244           0.57548
  435         87000        0.00052939          0.544802
  436         87200       0.000513944          0.556643
  437         87400       0.000512436          0.552074
  438         87600       0.000511384          0.542718
  439         87800       0.000540408          0.538762
  440         88000       0.000549316          0.547642
  441         88200       0.000425056          0.831303
  442         88400       0.000414101          0.423663
  443         88600       0.000367776          0.376268
  444         88800       0.000291318          0.283705
  445         89000       0.000283069          0.289688
  446         89200       0.000336691          0.344564
  447         89400       0.000346951          0.326429
  448         89600       0.000358296          0.343017
  449         89800       0.000332922          0.335211
  450         90000       0.000331627          0.339382

                              Average            Average
Generation   Func-count    Pareto distance    Pareto spread
  451         90200       0.000335091          0.346026
  452         90400       0.000331545          0.353409
  453         90600       0.000282448          0.317464
  454         90800       0.000443891          0.453226
  455         91000       0.000429955          0.431916
  456         91200       0.000450293          0.482008
  457         91400       0.000427782          0.479826
  458         91600       0.000436458          0.474387
  459         91800       0.000433105          0.477874
  460         92000       0.000428729          0.482096
  461         92200       0.000431411           0.48602
  462         92400       0.000422055           0.44817
  463         92600       0.000429328          0.448769
  464         92800       0.000431729          0.444116
  465         93000       0.000442326          0.447678
  466         93200       0.000431889          0.465413
  467         93400       0.000477137          0.466711
  468         93600       0.000476542          0.481929
  469         93800       0.000456041          0.483879
  470         94000       0.000449832          0.508907
  471         94200       0.000439602          0.499494
  472         94400       0.000458293          0.519899
  473         94600       0.000463373          0.524226
  474         94800        0.00048184           0.47297
  475         95000       0.000453423          0.422445
  476         95200       0.000459968          0.436196
  477         95400       0.000516875          0.455765
  478         95600       0.000509223          0.440545
  479         95800       0.000495233          0.370767
  480         96000       0.000496174          0.387982

                              Average            Average
Generation   Func-count    Pareto distance    Pareto spread
  481         96200       0.000511785          0.400188
  482         96400       0.000502129          0.426054
  483         96600       0.000488199          0.422357
  484         96800       0.000424514          0.395512
  485         97000       0.000397839          0.769805
  486         97200       0.000396941          0.417139
  487         97400       0.000375036          0.429308
  488         97600       0.000357759          0.416245
  489         97800       0.000342672          0.430844
  490         98000       0.000338424          0.431854
  491         98200       0.000319714          0.409839
