Single objective optimization:
17 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  161            30800           2.753           2.853        0
  162            30990           2.753            2.95        1
  163            31180           2.753           2.926        0
  164            31370           2.753           3.037        0
  165            31560           2.752           3.289        0
  166            31750           2.752            3.84        0
  167            31940           2.752           6.476        0
  168            32130           2.752           9.028        0
  169            32320           2.752           11.55        1
  170            32510           2.752           11.54        2
  171            32700           2.752           10.38        3
  172            32890           2.752           7.011        4
  173            33080           2.752           5.005        5
  174            33270           2.752           3.873        6
  175            33460           2.752           3.442        7
  176            33650           2.752           3.337        0
  177            33840           2.752           3.155        1
  178            34030           2.752           2.935        0
  179            34220           2.752           2.906        0
  180            34410           2.752           3.021        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  181            34600           2.752           3.277        1
  182            34790           2.751           3.309        0
  183            34980           2.751           3.616        1
  184            35170           2.751           3.322        0
  185            35360           2.751           3.373        1
  186            35550           2.748           3.181        0
  187            35740           2.748           3.353        1
  188            35930           2.748            3.23        0
  189            36120           2.748           3.333        1
  190            36310           2.747           3.382        0
  191            36500           2.747           3.529        0
  192            36690           2.747           3.969        1
  193            36880           2.747           3.883        2
  194            37070           2.747            3.59        3
  195            37260           2.746           3.302        0
  196            37450           2.746           3.407        1
  197            37640           2.746           3.124        2
  198            37830           2.746           2.959        0
  199            38020           2.746           2.834        1
  200            38210           2.746           2.807        2
  201            38400           2.746           2.779        0
  202            38590           2.744           2.787        0
  203            38780           2.744           2.834        1
  204            38970           2.744           2.822        0
  205            39160           2.744           2.834        0
  206            39350           2.744           2.981        0
  207            39540           2.744           3.408        0
  208            39730           2.744           3.725        0
  209            39920           2.744           5.103        0
  210            40110           2.743           7.691        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  211            40300           2.743           10.58        0
  212            40490           2.743           13.75        0
  213            40680           2.743           14.95        0
  214            40870           2.743           25.84        1
  215            41060           2.743           29.46        0
  216            41250           2.743           31.41        0
  217            41440           2.743           29.99        0
  218            41630           2.743           31.33        0
  219            41820           2.743           33.61        0
  220            42010           2.743            39.4        1
  221            42200           2.743           33.95        2
  222            42390           2.743           28.35        3
  223            42580           2.743           19.33        4
  224            42770           2.743           11.58        5
  225            42960           2.743           10.68        6
  226            43150           2.743           7.954        7
  227            43340           2.743           6.343        8
  228            43530           2.743           5.572        9
  229            43720           2.743           3.475        0
  230            43910           2.743           3.404        0
  231            44100           2.743           3.397        1
  232            44290           2.743           3.234        0
  233            44480           2.743           3.604        1
  234            44670           2.742           3.554        0
  235            44860           2.742           3.652        1
  236            45050           2.742           3.261        2
  237            45240           2.742            3.06        0
  238            45430           2.742           3.121        0
  239            45620           2.742           3.434        1
  240            45810           2.741           3.307        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  241            46000           2.741           3.436        1
  242            46190           2.741           3.073        2
  243            46380           2.741           3.007        3
  244            46570           2.741           2.888        0
  245            46760           2.741           2.904        0
  246            46950            2.74           2.936        0
  247            47140            2.74           3.044        0
  248            47330            2.74           4.048        0
  249            47520            2.74           6.697        1
  250            47710            2.74           5.762        0
  251            47900            2.74           6.909        1
  252            48090            2.74           6.306        0
  253            48280            2.74            7.12        1
  254            48470            2.74           6.457        2
  255            48660            2.74           4.026        3
  256            48850            2.74           3.747        0
  257            49040            2.74           3.981        1
  258            49230            2.74           3.411        2
  259            49420           2.739           3.124        0
  260            49610           2.739           3.111        0
  261            49800           2.738           3.501        0
  262            49990           2.738           4.194        1
  263            50180           2.738           3.864        0
  264            50370           2.738           4.229        1
  265            50560           2.738           4.346        0
  266            50750           2.738           4.702        0
  267            50940           2.738           5.928        1
  268            51130           2.737           5.564        0
  269            51320           2.737           7.062        0
  270            51510           2.737           8.287        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  271            51700           2.737           10.27        1
  272            51890           2.737           10.47        2
  273            52080           2.737           8.152        3
  274            52270           2.737           6.766        4
  275            52460           2.737            5.62        0
  276            52650           2.737            4.67        1
  277            52840           2.737           4.204        2
  278            53030           2.737           3.586        3
  279            53220           2.736           3.087        0
  280            53410           2.736           2.998        0
  281            53600           2.736           3.296        0
  282            53790           2.736           3.728        0
  283            53980           2.736           6.294        0
  284            54170           2.736           7.027        0
  285            54360           2.736           7.772        1
  286            54550           2.736           7.541        2
  287            54740           2.736           6.025        3
  288            54930           2.736           5.456        0
  289            55120           2.736           6.394        1
  290            55310           2.736           5.409        2
  291            55500           2.735           4.629        0
  292            55690           2.735           4.871        1
  293            55880           2.735           4.483        2
  294            56070           2.735           3.956        3
  295            56260           2.734           3.522        0
  296            56450           2.734           3.415        1
  297            56640           2.734           3.041        2
  298            56830           2.733           2.953        0
  299            57020           2.731           2.996        0
  300            57210           2.731           3.192        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  301            57400           2.731           3.386        1
  302            57590            2.73           3.241        0
  303            57780            2.73           3.468        1
  304            57970            2.73           3.212        0
  305            58160           2.729           3.382        0
  306            58350           2.728           3.873        0
  307            58540           2.728           5.362        1
  308            58730           2.728           5.197        2
  309            58920           2.728           4.566        0
  310            59110           2.728           4.192        0
  311            59300           2.727           6.625        0
  312            59490           2.727           9.636        1
  313            59680           2.726           10.02        0
  314            59870           2.726           9.165        0
  315            60060           2.726           7.077        1
  316            60250           2.726               9        2
  317            60440           2.726           8.063        0
  318            60630           2.726           11.87        0
  319            60820           2.726           12.17        1
  320            61010           2.726            17.2        0
  321            61200           2.726           12.16        1
  322            61390           2.726           12.05        2
  323            61580           2.726           9.782        3
  324            61770           2.726           7.948        4
  325            61960           2.725           5.597        0
  326            62150           2.725            4.65        0
  327            62340           2.725           5.855        0
  328            62530           2.725           6.981        1
  329            62720           2.725           7.728        0
  330            62910           2.725           7.702        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  331            63100           2.725           11.59        0
  332            63290           2.725           14.85        1
  333            63480           2.725           13.48        2
  334            63670           2.725           13.33        3
  335            63860           2.725           9.325        4
  336            64050           2.725           6.103        5
  337            64240           2.725           5.194        6
  338            64430           2.724           4.028        0
  339            64620           2.723           3.815        0
  340            64810           2.723           3.889        0
  341            65000           2.722           6.552        0
  342            65190           2.722           7.874        1
  343            65380           2.722           8.675        2
  344            65570           2.722           6.785        0
  345            65760           2.722           5.726        0
  346            65950           2.722           7.974        1
  347            66140           2.722            7.92        2
  348            66330           2.722           5.379        3
  349            66520           2.721           5.297        0
  350            66710           2.721           5.269        0
  351            66900           2.721           5.337        0
  352            67090           2.721           10.17        0
  353            67280           2.721           10.65        0
  354            67470           2.721           17.68        1
  355            67660           2.721           13.13        2
  356            67850           2.721           16.14        3
  357            68040           2.721           12.01        4
  358            68230           2.721           10.41        5
  359            68420            2.72           5.364        0
  360            68610            2.72           4.948        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  361            68800            2.72           4.133        0
  362            68990            2.72           4.423        0
  363            69180            2.72           7.106        1
  364            69370            2.72           4.443        0
  365            69560            2.72           6.056        1
  366            69750            2.72           4.238        2
  367            69940            2.72           3.867        3
  368            70130            2.72           3.473        0
  369            70320            2.72           4.179        1
  370            70510            2.72           3.294        0
  371            70700            2.72           3.599        0
  372            70890            2.72           3.943        1
  373            71080            2.72           4.086        0
  374            71270            2.72           4.539        1
  375            71460            2.72           4.288        2
  376            71650            2.72           3.903        0
  377            71840           2.719            4.08        0
  378            72030           2.719           4.492        0
  379            72220           2.719           6.733        0
  380            72410           2.719           9.322        0
  381            72600           2.719            12.8        1
  382            72790           2.719           10.85        2
  383            72980           2.719           10.68        3
  384            73170           2.719           9.479        4
  385            73360           2.719           5.799        5
  386            73550           2.719           4.708        0
  387            73740           2.719           3.891        1
  388            73930           2.719           3.451        2
  389            74120           2.719           3.389        0
  390            74310           2.718           3.146        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  391            74500           2.718           3.259        1
  392            74690           2.718           3.245        2
  393            74880           2.718           3.243        0
  394            75070           2.717            3.22        0
  395            75260           2.717           3.591        0
  396            75450           2.717           3.897        1
  397            75640           2.717           3.741        0
  398            75830           2.716           4.256        0
  399            76020           2.716           5.211        1
  400            76210           2.716           5.264        2
  401            76400           2.716           4.916        3
  402            76590           2.716           3.862        0
  403            76780           2.716           3.531        1
  404            76970           2.716           3.365        0
  405            77160           2.716           3.545        1
  406            77350           2.716           3.249        0
  407            77540           2.716           3.187        1
  408            77730           2.714           3.088        0
  409            77920           2.714           3.465        1
  410            78110           2.714           3.392        2
  411            78300           2.714           2.867        0
  412            78490           2.714           2.889        1
  413            78680           2.712             2.9        0
  414            78870           2.712            2.98        1
  415            79060           2.712            2.86        0
  416            79250           2.712           2.965        0
  417            79440           2.712           3.316        0
  418            79630           2.712           3.781        0
  419            79820           2.712           6.379        0
  420            80010           2.712           8.745        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  421            80200           2.712           7.141        0
  422            80390           2.712           10.06        1
  423            80580           2.712           10.72        2
  424            80770           2.712           6.795        3
  425            80960           2.712           5.761        0
  426            81150           2.712           4.951        0
  427            81340           2.712           5.458        0
  428            81530           2.712           10.59        0
  429            81720           2.711           12.04        0
  430            81910           2.711           14.56        1
  431            82100           2.711           15.79        0
  432            82290           2.711           14.14        1
  433            82480           2.711           14.77        2
  434            82670           2.711           13.82        3
  435            82860           2.711            11.2        4
  436            83050           2.711           8.611        5
  437            83240           2.711           6.845        6
  438            83430           2.711           4.139        0
  439            83620           2.711           4.016        1
  440            83810           2.711           3.533        0
  441            84000           2.711           3.753        1
  442            84190           2.711           3.359        2
  443            84380           2.711           3.179        0
  444            84570            2.71           3.036        0
  445            84760            2.71           3.481        1
  446            84950            2.71           3.292        0
  447            85140            2.71           3.194        0
  448            85330            2.71           3.435        1
  449            85520            2.71           3.409        2
  450            85710            2.71           3.219        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  451            85900            2.71           3.342        0
  452            86090            2.71           4.455        1
  453            86280            2.71            4.14        0
  454            86470            2.71            4.77        0
  455            86660            2.71           6.251        1
  456            86850            2.71            5.75        0
  457            87040            2.71           6.452        0
  458            87230            2.71           10.02        1
  459            87420            2.71           8.024        0
  460            87610            2.71           8.528        1
  461            87800            2.71           10.32        2
  462            87990            2.71           8.799        3
  463            88180            2.71           6.211        4
  464            88370            2.71           5.616        5
  465            88560            2.71           3.497        0
  466            88750            2.71           3.215        1
  467            88940            2.71           2.917        2
  468            89130           2.709           2.814        0
  469            89320           2.709           2.878        1
  470            89510           2.709           2.863        0
  471            89700           2.709            2.87        0
  472            89890           2.709           2.975        1
  473            90080           2.709            2.92        0
  474            90270           2.709           2.977        0
  475            90460           2.709           3.248        1
  476            90650           2.709           3.234        2
  477            90840           2.709           3.151        0
  478            91030           2.709           3.191        1
  479            91220           2.709           3.099        0
  480            91410           2.708           3.059        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  481            91600           2.708            3.41        0
  482            91790           2.708           4.202        1
  483            91980           2.708           3.823        2
  484            92170           2.708           3.396        0
  485            92360           2.708           3.366        0
  486            92550           2.708            4.46        0
  487            92740           2.708            4.36        1
  488            92930           2.708           4.985        2
  489            93120           2.708           4.455        3
  490            93310           2.708           3.976        0
  491            93500           2.708           3.622        0
  492            93690           2.707           4.466        0
  493            93880           2.707           6.431        0
  494            94070           2.706           11.91        0
  495            94260           2.706           12.05        1
  496            94450           2.706           13.82        2
  497            94640           2.706           10.51        3
  498            94830           2.706           6.067        0
  499            95020           2.706           6.585        0
  500            95210           2.706           7.655        1
  501            95400           2.706           7.597        2
  502            95590           2.706           6.026        0
  503            95780           2.706           5.785        1
  504            95970           2.706            4.67        2
  505            96160           2.706           3.791        3
  506            96350           2.705            3.29        0
  507            96540           2.705           3.492        1
  508            96730           2.705           3.412        2
  509            96920           2.705           3.097        3
  510            97110           2.705           3.002        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  511            97300           2.704           2.953        0
  512            97490           2.704           3.016        1
  513            97680           2.704           2.916        0
  514            97870           2.704           2.977        1
  515            98060           2.704            2.87        0
  516            98250           2.704           2.856        0
  517            98440           2.704           3.226        1
  518            98630           2.703           3.155        0
  519            98820           2.703           3.133        0
  520            99010           2.703           4.053        1
  521            99200           2.703           3.542        0
  522            99390           2.703           4.431        1
  523            99580           2.703           4.071        2
  524            99770           2.703           3.298        0
  525            99960           2.703           3.379        1
  526           100150           2.703           3.402        0
  527           100340           2.703           3.456        1
  528           100530           2.703           3.254        0
  529           100720           2.703           3.661        1
  530           100910           2.703           3.289        2
  531           101100           2.703           3.061        3
  532           101290           2.702           2.922        0
  533           101480           2.702           2.799        0
  534           101670           2.702           2.906        0
  535           101860           2.701           3.157        0
  536           102050           2.701           3.839        0
  537           102240           2.701           5.352        0
  538           102430           2.701           8.669        1
  539           102620           2.701           8.634        2
  540           102810           2.701            6.26        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  541           103000             2.7           6.998        0
  542           103190             2.7           10.03        1
  543           103380             2.7           9.775        2
  544           103570             2.7           7.714        3
  545           103760             2.7           5.455        4
  546           103950             2.7           4.135        0
  547           104140             2.7           3.896        1
  548           104330             2.7           3.476        2
  549           104520           2.699           3.325        0
  550           104710           2.699           3.052        1
  551           104900           2.699            2.88        2
  552           105090           2.698            2.79        0
  553           105280           2.698           2.818        1
  554           105470           2.698            2.77        0
  555           105660           2.698           2.791        1
  556           105850           2.698           2.805        2
  557           106040           2.698           2.773        0
  558           106230           2.698           2.771        0
  559           106420           2.697           2.768        0
  560           106610           2.697           2.937        0
  561           106800           2.696           3.243        0
  562           106990           2.696           3.995        0
  563           107180           2.696            6.29        0
  564           107370           2.696           9.678        1
  565           107560           2.696           9.357        0
  566           107750           2.696           7.068        0
  567           107940           2.696           11.13        0
  568           108130           2.695           15.62        0
  569           108320           2.695           23.35        1
  570           108510           2.695           15.75        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  571           108700           2.695           21.89        1
  572           108890           2.695           22.36        2
  573           109080           2.695           16.96        0
  574           109270           2.695           16.12        0
  575           109460           2.695           23.89        0
  576           109650           2.695           29.47        1
  577           109840           2.695           27.35        2
  578           110030           2.695           22.44        3
  579           110220           2.695           14.31        4
  580           110410           2.695           11.21        5
  581           110600           2.695           9.193        6
  582           110790           2.695           6.393        7
  583           110980           2.695           5.304        8
  584           111170           2.695           4.574        9
  585           111360           2.695           3.509        0
  586           111550           2.695           3.346        1
  587           111740           2.695           3.036        0
  588           111930           2.695           3.048        0
  589           112120           2.695           3.304        1
  590           112310           2.695           3.173        2
  591           112500           2.695           2.982        3
  592           112690           2.695             2.8        4
  593           112880           2.695           2.739        0
  594           113070           2.695           2.731        0
  595           113260           2.694           2.745        0
  596           113450           2.694           2.923        0
  597           113640           2.694           3.338        1
  598           113830           2.694           3.178        2
  599           114020           2.694           3.113        0
  600           114210           2.694           3.065        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  601           114400           2.694           3.048        0
  602           114590           2.694           3.003        1
  603           114780           2.694           2.902        0
  604           114970           2.693           3.047        0
  605           115160           2.693           3.157        0
  606           115350           2.693           3.864        0
  607           115540           2.693           6.578        0
  608           115730           2.692           10.04        0
  609           115920           2.692           15.48        0
  610           116110           2.692           20.24        1
  611           116300           2.692           18.11        2
  612           116490           2.692            11.4        3
  613           116680           2.692           10.31        0
  614           116870           2.692           10.39        1
  615           117060           2.692           9.234        2
  616           117250           2.692           6.456        3
  617           117440           2.692           5.126        4
  618           117630           2.692           4.402        5
  619           117820           2.692            3.69        6
  620           118010           2.692           3.246        0
  621           118200           2.692           2.995        1
  622           118390           2.692             2.8        2
  623           118580           2.692            2.78        0
  624           118770           2.691           2.749        0
  625           118960           2.691           2.806        0
  626           119150           2.691           2.992        1
  627           119340           2.691           2.913        0
  628           119530           2.691           2.991        0
  629           119720           2.691            3.17        0
  630           119910           2.691           4.023        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  631           120100           2.691            6.08        1
  632           120290           2.691           5.852        2
  633           120480           2.691           5.349        0
  634           120670           2.691           5.152        1
  635           120860           2.691           3.993        2
  636           121050           2.691           3.466        3
  637           121240           2.691           3.054        0
  638           121430           2.691            3.06        0
  639           121620           2.689           3.083        0
  640           121810           2.689           3.573        1
  641           122000           2.689           3.438        0
  642           122190           2.689           4.308        1
  643           122380           2.688            4.52        0
  644           122570           2.688           3.899        1
  645           122760           2.688           4.013        2
  646           122950           2.688           3.622        3
  647           123140           2.687           3.261        0
  648           123330           2.687           3.299        1
  649           123520           2.687           2.911        0
  650           123710           2.687           3.004        1
  651           123900           2.687           2.862        0
  652           124090           2.687           2.983        1
  653           124280           2.687           2.877        2
  654           124470           2.687           2.753        0
  655           124660           2.687           2.765        1
  656           124850           2.687           2.748        0
  657           125040           2.687           2.761        0
  658           125230           2.687            2.96        0
  659           125420           2.687           3.304        0
  660           125610           2.687           3.532        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  661           125800           2.687           7.122        1
  662           125990           2.687           6.134        0
  663           126180           2.687           7.111        0
  664           126370           2.687           8.943        0
  665           126560           2.687           11.37        1
  666           126750           2.687           12.58        2
  667           126940           2.687           11.29        0
  668           127130           2.687           12.34        0
  669           127320           2.687           14.18        1
  670           127510           2.687           11.33        2
  671           127700           2.687           11.07        3
  672           127890           2.687            8.13        4
  673           128080           2.687           5.096        5
  674           128270           2.687           4.458        0
  675           128460           2.687           4.672        1
  676           128650           2.687           3.493        2
  677           128840           2.687           3.321        3
  678           129030           2.687           2.939        0
  679           129220           2.686           2.816        0
  680           129410           2.686           2.962        0
  681           129600           2.686           3.276        0
  682           129790           2.686           3.777        1
  683           129980           2.686           3.809        0
  684           130170           2.686             4.2        1
  685           130360           2.686           3.733        2
  686           130550           2.686            3.58        0
  687           130740           2.686           3.814        0
  688           130930           2.686           4.445        0
  689           131120           2.686           6.173        0
  690           131310           2.686           8.316        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  691           131500           2.686            10.5        2
  692           131690           2.686           7.058        3
  693           131880           2.686           4.857        4
  694           132070           2.686            3.86        0
  695           132260           2.686           3.814        1
  696           132450           2.686           3.428        2
  697           132640           2.685           2.939        0
  698           132830           2.685           2.938        0
  699           133020           2.685            3.54        0
  700           133210           2.685           4.273        0
  701           133400           2.684            5.64        0
  702           133590           2.684           7.766        0
  703           133780           2.684            11.3        1
  704           133970           2.684           7.787        2
  705           134160           2.684           7.676        0
  706           134350           2.684           9.882        0
  707           134540           2.684           11.41        1
  708           134730           2.684           11.69        2
  709           134920           2.684            10.4        3
  710           135110           2.684           6.449        4
  711           135300           2.684           4.911        5
  712           135490           2.684           4.231        6
  713           135680           2.684           3.633        0
  714           135870           2.684           3.527        1
  715           136060           2.684           3.301        0
  716           136250           2.684           2.923        1
  717           136440           2.683           2.854        0
  718           136630           2.683           2.966        1
  719           136820           2.683           2.924        2
  720           137010           2.683            2.84        3

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  721           137200           2.683           2.725        0
  722           137390           2.683           2.723        1
  723           137580           2.682           2.713        0
  724           137770           2.682           2.716        0
  725           137960           2.682           2.767        1
  726           138150           2.682           2.742        0
  727           138340           2.682           2.805        0
  728           138530           2.681           2.948        0
  729           138720           2.681           3.076        1
  730           138910           2.681           3.018        0
  731           139100           2.681           3.258        0
  732           139290           2.681           4.243        1
  733           139480           2.681           3.991        0
  734           139670           2.681           4.161        0
  735           139860            2.68           5.023        0
  736           140050            2.68           6.882        1
  737           140240            2.68            7.69        0
  738           140430            2.68            7.42        0
  739           140620            2.68           12.91        1
  740           140810            2.68            10.4        0
  741           141000            2.68           11.43        1
  742           141190            2.68           11.15        2
  743           141380            2.68           10.59        0
  744           141570            2.68           8.654        0
  745           141760            2.68           10.75        1
  746           141950            2.68           9.758        0
  747           142140            2.68           13.18        1
  748           142330            2.68           14.89        2
  749           142520            2.68           11.91        3
  750           142710            2.68           8.995        4

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  751           142900            2.68           5.368        5
  752           143090            2.68           4.114        6
  753           143280            2.68           3.481        7
  754           143470            2.68           2.922        8
  755           143660            2.68           2.823        0
  756           143850            2.68           2.745        0
  757           144040            2.68           2.806        0
  758           144230            2.68           2.843        1
  759           144420            2.68           2.861        0
  760           144610           2.679           2.879        0
  761           144800           2.679           3.057        1
  762           144990           2.679           3.047        0
  763           145180           2.679           3.213        1
  764           145370           2.679           3.122        0
  765           145560           2.679           3.216        0
  766           145750           2.679           4.162        0
  767           145940           2.679           7.266        0
  768           146130           2.679           8.298        1
  769           146320           2.679           9.361        2
  770           146510           2.679           6.702        3
  771           146700           2.678           4.874        0
  772           146890           2.678             5.3        0
  773           147080           2.678           6.749        0
  774           147270           2.677           8.657        0
  775           147460           2.677           9.592        0
  776           147650           2.675           15.62        0
  777           147840           2.675           19.14        1
  778           148030           2.675           19.17        2
  779           148220           2.675            18.8        3
  780           148410           2.675            17.4        4

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  781           148600           2.675            14.2        5
  782           148790           2.675           11.15        6
  783           148980           2.675           8.258        7
  784           149170           2.674           5.185        0
  785           149360           2.673           4.853        0
  786           149550           2.673           3.962        1
  787           149740           2.673           3.848        0
  788           149930           2.673           4.506        0
  789           150120           2.672            5.18        0
  790           150310           2.672            7.57        0
  791           150500           2.672           13.62        1
  792           150690           2.672           13.34        2
  793           150880           2.672           12.81        3
  794           151070           2.672           8.011        4
  795           151260           2.672           4.586        5
  796           151450           2.672           4.147        0
  797           151640           2.672           3.802        0
