Single objective optimization:
17 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  490            93310           2.512           2.636        1
  491            93500           2.512           2.622        0
  492            93690           2.512           2.623        0
  493            93880           2.512           2.636        0
  494            94070           2.512            2.81        0
  495            94260           2.512           3.115        0
  496            94450           2.512           3.682        0
  497            94640           2.512           4.678        1
  498            94830           2.512           4.855        0
  499            95020           2.512           6.569        1
  500            95210           2.512           4.108        0
  501            95400           2.512           5.267        1
  502            95590           2.512           5.632        2
  503            95780           2.512           4.582        3
  504            95970           2.512           3.811        4
  505            96160           2.512           3.401        5
  506            96350           2.512           2.836        6
  507            96540           2.512           2.612        0
  508            96730           2.512           2.611        0
  509            96920           2.512           2.636        1
  510            97110           2.512           2.641        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  511            97300           2.512           2.585        0
  512            97490           2.512           2.583        0
  513            97680           2.512           2.612        0
  514            97870           2.512           2.801        0
  515            98060           2.512           3.079        1
  516            98250           2.512            2.94        0
  517            98440           2.512            3.03        0
  518            98630           2.512           3.873        0
  519            98820           2.512           5.196        0
  520            99010           2.512           6.103        0
  521            99200           2.512           9.848        1
  522            99390           2.512           13.02        0
  523            99580           2.512           17.33        1
  524            99770           2.512           16.45        2
  525            99960           2.512           15.37        3
  526           100150           2.512           9.782        4
  527           100340           2.512           5.698        5
  528           100530           2.512           4.669        6
  529           100720           2.512           3.105        0
  530           100910           2.512           3.038        1
  531           101100           2.512           2.925        2
  532           101290           2.512           2.844        3
  533           101480           2.512           2.572        4
  534           101670           2.512           2.534        0
  535           101860           2.512           2.534        1
  536           102050           2.512           2.532        2
  537           102240           2.512           2.521        3
  538           102430           2.512           2.518        4
  539           102620           2.512           2.516        0
  540           102810           2.512           2.517        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  541           103000           2.512           2.516        0
  542           103190           2.512           2.517        0
  543           103380           2.512            2.52        0
  544           103570           2.512           2.541        0
  545           103760           2.512           2.578        1
  546           103950           2.512           2.563        2
  547           104140           2.512            2.54        3
  548           104330           2.512           2.528        0
  549           104520           2.512           2.527        1
  550           104710           2.512            2.52        0
  551           104900           2.512           2.519        1
  552           105090           2.512           2.518        0
  553           105280           2.512            2.52        0
  554           105470           2.512           2.526        1
  555           105660           2.512           2.527        0
  556           105850           2.512           2.538        1
  557           106040           2.512           2.526        0
  558           106230           2.512           2.544        1
  559           106420           2.512           2.532        0
  560           106610           2.512           2.539        0
  561           106800           2.512           2.579        1
  562           106990           2.512            2.57        0
  563           107180           2.512           2.564        1
  564           107370           2.512           2.574        0
  565           107560           2.512           2.639        1
  566           107750           2.512           2.621        2
  567           107940           2.512           2.588        0
  568           108130           2.512           2.581        0
  569           108320           2.512           2.651        0
  570           108510           2.512           2.709        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  571           108700           2.512           2.734        2
  572           108890           2.512           2.613        3
  573           109080           2.512           2.563        4
  574           109270           2.512           2.538        0
  575           109460           2.512           2.533        0
  576           109650           2.512           2.555        0
  577           109840           2.512           2.602        0
  578           110030           2.512           2.882        1
  579           110220           2.512           2.795        0
  580           110410           2.511           2.882        0
  581           110600           2.511            3.03        1
  582           110790           2.511           2.923        2
  583           110980           2.511           2.821        3
  584           111170           2.511           2.768        0
  585           111360           2.511           2.741        0
  586           111550           2.511           2.865        0
  587           111740           2.511           3.001        1
  588           111930           2.511           2.897        2
  589           112120           2.511           2.915        0
  590           112310           2.511           2.936        1
  591           112500           2.511           2.945        2
  592           112690           2.511            2.73        3
  593           112880           2.511            2.64        4
  594           113070           2.511           2.549        0
  595           113260           2.511           2.541        1
  596           113450           2.511           2.519        0
  597           113640           2.511            2.52        0
  598           113830           2.511           2.537        0
  599           114020           2.511           2.585        0
  600           114210           2.511           2.747        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  601           114400           2.511            2.64        0
  602           114590           2.511           2.744        0
  603           114780           2.511           3.122        0
  604           114970           2.511            3.82        0
  605           115160           2.511           4.674        0
  606           115350           2.511           7.756        1
  607           115540           2.511           8.648        2
  608           115730           2.511            6.96        3
  609           115920           2.511           4.505        0
  610           116110           2.511           4.637        1
  611           116300           2.511           3.867        2
  612           116490           2.511            3.59        3
  613           116680           2.511            3.27        4
  614           116870           2.511           2.912        5
  615           117060           2.511             2.8        0
  616           117250           2.511           2.588        1
  617           117440           2.511           2.556        0
  618           117630           2.511           2.561        0
  619           117820           2.511           2.591        0
  620           118010           2.511           2.641        0
  621           118200           2.511           2.934        1
  622           118390           2.511           2.939        0
  623           118580           2.511           3.161        0
  624           118770           2.511           3.453        0
  625           118960           2.511           5.859        1
  626           119150           2.511           5.983        0
  627           119340           2.511           6.177        1
  628           119530           2.511           5.928        0
  629           119720           2.511           7.697        1
  630           119910           2.511           5.487        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  631           120100           2.511           4.457        3
  632           120290           2.511           3.911        4
  633           120480           2.511           3.069        0
  634           120670           2.511           2.919        0
  635           120860           2.511           3.067        1
  636           121050           2.511           2.846        0
  637           121240           2.511           2.992        1
  638           121430           2.511           3.104        2
  639           121620           2.511           2.949        0
  640           121810           2.511           3.133        1
  641           122000           2.511           2.783        2
  642           122190           2.511           2.685        0
  643           122380           2.511           2.718        1
  644           122570           2.511           2.654        0
  645           122760           2.511            2.63        0
  646           122950           2.511           2.847        0
  647           123140           2.511           3.041        0
  648           123330           2.511           3.565        0
  649           123520            2.51           4.494        0
  650           123710            2.51           8.916        0
  651           123900            2.51           10.89        0
  652           124090            2.51           12.07        0
  653           124280            2.51           18.68        1
  654           124470            2.51           17.74        0
  655           124660            2.51           24.01        1
  656           124850            2.51           13.89        2
  657           125040            2.51           13.65        3
  658           125230            2.51           14.09        4
  659           125420            2.51           11.15        5
  660           125610            2.51           8.625        6

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  661           125800            2.51           7.743        7
  662           125990            2.51           6.593        8
  663           126180            2.51            4.71        0
  664           126370            2.51           3.147        1
  665           126560            2.51           2.909        0
  666           126750            2.51           2.899        1
  667           126940            2.51           2.737        0
  668           127130            2.51           2.789        0
  669           127320            2.51           3.201        0
  670           127510            2.51           3.866        0
  671           127700            2.51           5.476        0
  672           127890            2.51           11.78        0
  673           128080            2.51           12.12        1
  674           128270            2.51           9.736        2
  675           128460            2.51            7.89        3
  676           128650            2.51           6.024        4
  677           128840           2.509           4.685        0
  678           129030           2.509           4.714        1
  679           129220           2.509           4.201        2
  680           129410           2.508           3.734        0
  681           129600           2.508           3.565        1
  682           129790           2.508           3.312        2
  683           129980           2.508           2.946        0
  684           130170           2.508           2.863        1
  685           130360           2.508           2.737        2
  686           130550           2.508            2.67        3
  687           130740           2.507           2.667        0
  688           130930           2.507            2.68        1
  689           131120           2.507           2.673        0
  690           131310           2.507           2.631        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  691           131500           2.507            2.64        1
  692           131690           2.507           2.597        2
  693           131880           2.506           2.566        0
  694           132070           2.506           2.562        0
  695           132260           2.506            2.62        0
  696           132450           2.506           2.724        0
  697           132640           2.506           2.896        1
  698           132830           2.506           2.969        0
  699           133020           2.506           2.887        0
  700           133210           2.506           3.805        0
  701           133400           2.506           4.639        0
  702           133590           2.506           11.93        1
  703           133780           2.506           7.925        2
  704           133970           2.506            6.51        0
  705           134160           2.506           5.355        0
  706           134350           2.506           9.969        1
  707           134540           2.506           9.869        2
  708           134730           2.506           10.14        3
  709           134920           2.506           6.843        4
  710           135110           2.506           4.487        5
  711           135300           2.506           3.167        6
  712           135490           2.506           2.858        0
  713           135680           2.506           2.671        1
  714           135870           2.506           2.609        0
  715           136060           2.506           2.615        0
  716           136250           2.506           2.689        0
  717           136440           2.506           3.053        1
  718           136630           2.506           2.843        2
  719           136820           2.506           2.739        3
  720           137010           2.505           2.724        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  721           137200           2.505           2.622        0
  722           137390           2.505           2.711        1
  723           137580           2.505           2.696        2
  724           137770           2.505           2.629        3
  725           137960           2.505           2.596        0
  726           138150           2.505           2.587        0
  727           138340           2.505           2.656        0
  728           138530           2.505           2.803        1
  729           138720           2.505           2.644        0
  730           138910           2.505           2.651        1
  731           139100           2.505           2.653        0
  732           139290           2.505           2.749        0
  733           139480           2.505           3.257        1
  734           139670           2.505           3.056        0
  735           139860           2.505           3.095        1
  736           140050           2.505           2.894        0
  737           140240           2.505           2.984        0
  738           140430           2.505           3.418        1
  739           140620           2.505           3.379        2
  740           140810           2.505           3.082        3
  741           141000           2.505           2.849        0
  742           141190           2.505           2.876        1
  743           141380           2.505           2.698        0
  744           141570           2.505           2.732        1
  745           141760           2.505           2.719        0
  746           141950           2.505           2.676        1
  747           142140           2.505           2.715        2
  748           142330           2.505           2.626        3
  749           142520           2.505           2.556        0
  750           142710           2.505           2.551        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  751           142900           2.505           2.566        0
  752           143090           2.505           2.696        1
  753           143280           2.505             2.7        2
  754           143470           2.505           2.609        3
  755           143660           2.505           2.564        4
  756           143850           2.505           2.556        0
  757           144040           2.505           2.534        1
  758           144230           2.505            2.52        0
  759           144420           2.505           2.524        0
  760           144610           2.505           2.533        1
  761           144800           2.505            2.53        2
  762           144990           2.505           2.512        0
  763           145180           2.505           2.514        0
  764           145370           2.505            2.53        0
  765           145560           2.505            2.58        0
  766           145750           2.505            2.74        0
  767           145940           2.505           2.929        0
  768           146130           2.505           3.473        0
  769           146320           2.505           3.735        0
  770           146510           2.505           8.654        1
  771           146700           2.505           5.498        0
  772           146890           2.505               6        1
  773           147080           2.505            5.87        0
  774           147270           2.505           8.519        1
  775           147460           2.505            8.32        2
  776           147650           2.505           7.596        3
  777           147840           2.505           5.937        4
  778           148030           2.505           4.402        5
  779           148220           2.505           3.666        0
  780           148410           2.505           3.238        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  781           148600           2.505            2.95        2
  782           148790           2.505           2.631        3
  783           148980           2.505           2.553        4
  784           149170           2.504           2.532        0
  785           149360           2.504            2.52        1
  786           149550           2.504           2.514        0
  787           149740           2.504           2.517        1
Optimization terminated: time limit exceeded.
