Single objective optimization:
17 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  339            64620           2.638           5.945        0
  340            64810           2.638            6.15        1
  341            65000           2.638           6.603        2
  342            65190           2.638           5.763        3
  343            65380           2.638           4.355        4
  344            65570           2.637           3.243        0
  345            65760           2.636           3.115        0
  346            65950           2.636           3.427        1
  347            66140           2.636           3.433        2
  348            66330           2.636           3.036        0
  349            66520           2.636           3.259        1
  350            66710           2.636            3.07        0
  351            66900           2.636             3.3        0
  352            67090           2.636           3.738        0
  353            67280           2.636            4.53        0
  354            67470           2.636           7.155        1
  355            67660           2.636           6.167        2
  356            67850           2.635            5.19        0
  357            68040           2.635           5.173        1
  358            68230           2.635           4.294        0
  359            68420           2.635           5.301        0
  360            68610           2.635           6.653        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  361            68800           2.635            5.27        0
  362            68990           2.635            8.81        0
  363            69180           2.635            10.8        1
  364            69370           2.635           10.52        2
  365            69560           2.635           7.639        3
  366            69750           2.635           6.162        4
  367            69940           2.635           4.381        5
  368            70130           2.635           3.608        0
  369            70320           2.635           3.471        1
  370            70510           2.635           3.212        2
  371            70700           2.635           3.048        3
  372            70890           2.635           2.953        4
  373            71080           2.635           2.852        0
  374            71270           2.635           2.688        1
  375            71460           2.635           2.675        2
  376            71650           2.635            2.65        0
  377            71840           2.635           2.645        0
  378            72030           2.635           2.653        0
  379            72220           2.635           2.664        0
  380            72410           2.634           2.757        0
  381            72600           2.634           2.889        0
  382            72790           2.634           3.377        1
  383            72980           2.634           3.246        0
  384            73170           2.634           3.443        1
  385            73360           2.634           3.378        0
  386            73550           2.634           3.954        1
  387            73740           2.634           3.694        0
  388            73930           2.634           3.813        1
  389            74120           2.634           3.624        2
  390            74310           2.634           3.168        3

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  391            74500           2.634           2.974        0
  392            74690           2.634           2.882        1
  393            74880           2.634           2.748        2
  394            75070           2.634           2.726        0
  395            75260           2.634            2.71        1
  396            75450           2.634           2.691        0
  397            75640           2.634           2.692        0
  398            75830           2.634           2.739        0
  399            76020           2.634           3.034        0
  400            76210           2.634           3.505        1
  401            76400           2.634           3.619        0
  402            76590           2.633           3.521        0
  403            76780           2.633           4.907        0
  404            76970           2.633           9.868        0
  405            77160           2.633           7.708        0
  406            77350           2.633           14.41        1
  407            77540           2.633           15.93        0
  408            77730           2.633            17.6        1
  409            77920           2.633            13.5        0
  410            78110           2.633           17.44        0
  411            78300           2.633            17.6        0
  412            78490           2.633           24.06        1
  413            78680           2.633           21.52        2
  414            78870           2.633           17.63        3
  415            79060           2.633           16.07        4
  416            79250           2.633           12.16        5
  417            79440           2.633           9.561        6
  418            79630           2.633           6.832        7
  419            79820           2.633           5.321        8
  420            80010           2.633           4.346        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  421            80200           2.633           3.839        0
  422            80390           2.633            3.92        0
  423            80580           2.633           5.003        1
  424            80770           2.633           4.526        2
  425            80960           2.633           3.536        3
  426            81150           2.633           3.177        4
  427            81340           2.633           3.143        5
  428            81530           2.633           2.816        0
  429            81720           2.633           2.784        1
  430            81910           2.633           2.738        0
  431            82100           2.633           2.741        1
  432            82290           2.632           2.663        0
  433            82480           2.632           2.676        0
  434            82670           2.632           2.737        0
  435            82860           2.632           3.024        0
  436            83050           2.632           3.416        0
  437            83240           2.632             4.5        1
  438            83430           2.632           4.458        0
  439            83620           2.631           5.439        0
  440            83810           2.631           7.371        1
  441            84000           2.631           6.338        0
  442            84190           2.631           9.009        0
  443            84380           2.631           12.12        0
  444            84570           2.631           16.55        0
  445            84760           2.631              18        0
  446            84950           2.631           21.65        0
  447            85140           2.631            24.9        1
  448            85330           2.631           23.06        2
  449            85520           2.631           23.72        0
  450            85710           2.631           27.62        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  451            85900           2.631           27.21        1
  452            86090           2.631           30.69        2
  453            86280           2.631           26.33        3
  454            86470           2.631           23.01        4
  455            86660           2.631           22.67        5
  456            86850           2.631           18.89        6
  457            87040           2.631           12.22        7
  458            87230           2.631           8.402        8
  459            87420           2.631            5.44        0
  460            87610           2.631           5.355        0
  461            87800           2.631           4.746        1
  462            87990           2.631           4.473        2
  463            88180           2.631           3.869        0
  464            88370           2.631            4.09        1
  465            88560           2.631            3.95        2
  466            88750           2.631           3.386        0
  467            88940           2.631           3.232        0
  468            89130           2.631            3.68        1
  469            89320           2.631           3.439        0
  470            89510           2.631           3.536        1
  471            89700           2.631           3.235        0
  472            89890           2.631           3.442        1
  473            90080           2.631           3.398        2
  474            90270           2.631           3.148        0
  475            90460           2.631           3.145        0
  476            90650           2.631           3.831        1
  477            90840           2.631           3.599        2
  478            91030           2.631            3.25        0
  479            91220           2.631           3.146        1
  480            91410           2.631           2.958        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  481            91600           2.631           3.143        1
  482            91790           2.631           3.023        2
  483            91980           2.631           2.863        0
  484            92170           2.631             2.8        0
  485            92360           2.631               3        1
  486            92550           2.631           2.967        0
  487            92740           2.631           3.023        1
  488            92930           2.631           2.965        0
  489            93120           2.631           2.963        1
  490            93310           2.631           2.878        2
  491            93500           2.631           2.811        0
  492            93690           2.631           2.762        0
  493            93880           2.631           2.922        0
  494            94070           2.631           3.499        0
  495            94260           2.631           5.004        0
  496            94450           2.631           7.027        0
  497            94640           2.631           11.19        1
  498            94830           2.631           9.953        0
  499            95020           2.631           13.34        0
  500            95210           2.631           15.89        0
  501            95400           2.631           19.12        1
  502            95590           2.631           18.34        0
  503            95780            2.63           21.07        0
  504            95970            2.63           29.84        0
  505            96160            2.63           32.08        1
  506            96350            2.63            26.7        2
  507            96540            2.63           28.25        0
  508            96730            2.63           24.58        0
  509            96920            2.63           26.03        1
  510            97110            2.63           30.76        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  511            97300            2.63           25.96        0
  512            97490            2.63           24.92        1
  513            97680            2.63           23.05        2
  514            97870            2.63           22.97        3
  515            98060            2.63              19        4
  516            98250            2.63           15.19        5
  517            98440            2.63           10.84        6
  518            98630            2.63           6.313        7
  519            98820            2.63             5.2        8
  520            99010            2.63           4.091        9
  521            99200            2.63           3.148        0
  522            99390            2.63           2.959        1
  523            99580            2.63           2.797        0
  524            99770            2.63           2.823        0
  525            99960            2.63            2.93        1
  526           100150            2.63           2.859        0
  527           100340            2.63             2.9        0
  528           100530            2.63            3.63        0
  529           100720            2.63           4.776        0
  530           100910            2.63           7.844        1
  531           101100            2.63           7.822        0
  532           101290            2.63           10.23        1
  533           101480            2.63           6.209        0
  534           101670            2.63           7.465        1
  535           101860            2.63           6.893        2
  536           102050            2.63           5.497        3
  537           102240            2.63           4.781        0
  538           102430            2.63           4.546        1
  539           102620            2.63           4.077        0
  540           102810            2.63           4.512        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  541           103000            2.63           3.949        0
  542           103190            2.63           3.765        0
  543           103380            2.63           4.556        1
  544           103570            2.63           4.177        2
  545           103760            2.63            3.67        3
  546           103950            2.63           3.407        0
  547           104140            2.63           3.089        1
  548           104330            2.63           2.978        2
  549           104520            2.63           2.829        0
  550           104710            2.63           2.804        0
  551           104900            2.63           3.022        0
  552           105090            2.63           3.665        0
  553           105280            2.63           4.273        0
  554           105470            2.63           6.442        0
  555           105660            2.63           10.67        1
  556           105850            2.63           10.54        0
  557           106040            2.63           14.77        1
  558           106230            2.63           9.223        0
  559           106420            2.63           10.79        1
  560           106610            2.63           9.983        2
  561           106800            2.63           7.461        3
  562           106990            2.63           6.208        4
  563           107180            2.63           5.213        5
  564           107370            2.63           4.196        0
  565           107560            2.63           3.657        0
  566           107750            2.63           3.945        1
  567           107940            2.63           3.647        0
  568           108130            2.63           3.743        0
  569           108320            2.63           4.475        1
  570           108510            2.63           4.396        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  571           108700            2.63            3.94        3
  572           108890            2.63           3.442        4
  573           109080            2.63           3.073        5
  574           109270           2.629            2.96        0
  575           109460           2.629           2.738        1
  576           109650           2.629           2.716        0
  577           109840           2.629           2.718        1
  578           110030           2.629           2.689        2
  579           110220           2.629           2.678        3
  580           110410           2.629           2.639        4
  581           110600           2.629           2.637        5
  582           110790           2.629           2.637        0
  583           110980           2.628           2.638        0
  584           111170           2.628           2.638        1
  585           111360           2.628           2.637        0
  586           111550           2.628           2.643        1
  587           111740           2.628           2.639        0
  588           111930           2.628           2.644        0
  589           112120           2.628           2.666        0
  590           112310           2.628            2.77        0
  591           112500           2.628           2.913        1
  592           112690           2.628           2.893        0
  593           112880           2.628           3.011        0
  594           113070           2.628           3.652        0
  595           113260           2.628           4.939        0
  596           113450           2.628           7.791        0
  597           113640           2.628           8.554        1
  598           113830           2.628           9.979        0
  599           114020           2.628           11.51        1
  600           114210           2.628           10.43        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  601           114400           2.628           8.804        0
  602           114590           2.628             8.3        1
  603           114780           2.628           7.366        2
  604           114970           2.628            5.75        3
  605           115160           2.628           5.025        4
  606           115350           2.628           4.329        5
  607           115540           2.628            3.77        0
  608           115730           2.628           3.061        0
  609           115920           2.628           2.944        1
  610           116110           2.628           2.812        0
  611           116300           2.628           2.955        0
  612           116490           2.628           3.356        1
  613           116680           2.628           3.285        0
  614           116870           2.628           3.644        1
  615           117060           2.628           3.261        2
  616           117250           2.628           3.072        3
  617           117440           2.628            2.89        0
  618           117630           2.628           2.793        0
  619           117820           2.628           2.886        0
  620           118010           2.628           3.278        0
  621           118200           2.628           4.077        1
  622           118390           2.628             4.1        0
  623           118580           2.628            4.36        1
  624           118770           2.627           4.392        0
  625           118960           2.627           4.258        1
