Single objective optimization:
17 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  269            51320           2.542           3.202        0
  270            51510           2.542           4.029        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  271            51700           2.542           4.936        1
  272            51890           2.542           5.959        2
  273            52080           2.542           4.658        3
  274            52270           2.542           3.604        0
  275            52460           2.542            3.65        0
  276            52650           2.542           4.365        1
  277            52840           2.542           3.805        2
  278            53030           2.542           3.264        0
  279            53220           2.542           3.107        1
  280            53410           2.542           3.037        0
  281            53600           2.542           3.178        1
  282            53790           2.542           2.978        2
  283            53980           2.542           2.785        3
  284            54170           2.541           2.695        0
  285            54360           2.541           2.704        0
  286            54550           2.541            2.76        0
  287            54740           2.541           3.205        0
  288            54930           2.541           3.783        1
  289            55120           2.541           3.591        2
  290            55310           2.541           3.451        0
  291            55500           2.541           3.573        0
  292            55690           2.541           4.105        1
  293            55880           2.541           3.811        2
  294            56070           2.541           3.187        0
  295            56260           2.541           3.434        0
  296            56450           2.541           3.581        1
  297            56640            2.54           3.408        0
  298            56830            2.54           3.983        0
  299            57020            2.54           6.138        1
  300            57210            2.54           5.509        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  301            57400            2.54           7.354        1
  302            57590            2.54           5.084        2
  303            57780            2.54           4.236        3
  304            57970            2.54           3.413        0
  305            58160            2.54           3.797        1
  306            58350            2.54             3.6        2
  307            58540            2.54           3.308        3
  308            58730            2.54           3.075        0
  309            58920            2.54           2.958        0
  310            59110            2.54           2.989        0
  311            59300            2.54           3.281        1
  312            59490            2.54           3.153        0
  313            59680            2.54           3.175        0
  314            59870            2.54           3.703        0
  315            60060            2.54           5.085        0
  316            60250            2.54           9.031        0
  317            60440            2.54           8.485        1
  318            60630            2.54           10.64        0
  319            60820            2.54           13.49        0
  320            61010            2.54           16.02        0
  321            61200            2.54           24.58        1
  322            61390            2.54           20.12        2
  323            61580            2.54           17.24        3
  324            61770            2.54           17.21        4
  325            61960            2.54           13.55        5
  326            62150            2.54           10.61        6
  327            62340            2.54           5.868        7
  328            62530            2.54           5.136        8
  329            62720            2.54           4.421        0
  330            62910            2.54           2.971        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  331            63100            2.54           2.751        0
  332            63290            2.54           2.766        0
  333            63480           2.539           2.856        0
  334            63670           2.539           3.758        0
  335            63860           2.539           6.356        1
  336            64050           2.539           5.337        0
  337            64240           2.539           5.824        1
  338            64430           2.539           4.821        0
  339            64620           2.539           4.848        0
  340            64810           2.539            9.33        0
  341            65000           2.539            12.1        0
  342            65190           2.539           10.73        1
  343            65380           2.539            11.1        2
  344            65570           2.539           9.502        3
  345            65760           2.539           8.859        4
  346            65950           2.539           8.746        5
  347            66140           2.539           5.407        6
  348            66330           2.539            4.31        7
  349            66520           2.539           3.883        8
  350            66710           2.539           2.761        0
  351            66900           2.539           2.788        1
  352            67090           2.539           2.672        2
  353            67280           2.539           2.628        0
  354            67470           2.539           2.615        0
  355            67660           2.539           2.598        1
  356            67850           2.539           2.585        0
  357            68040           2.539           2.632        1
  358            68230           2.539           2.616        2
  359            68420           2.539           2.575        3
  360            68610           2.539           2.568        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  361            68800           2.539           2.568        0
  362            68990           2.539           2.556        0
  363            69180           2.539           2.632        1
  364            69370           2.539           2.601        0
  365            69560           2.539           2.601        0
  366            69750           2.539           2.682        0
  367            69940           2.539           3.049        1
  368            70130           2.539           3.145        2
  369            70320           2.539           2.943        3
  370            70510           2.539           2.899        4
  371            70700           2.539           2.812        0
  372            70890           2.539           2.722        0
  373            71080           2.539           2.636        0
  374            71270           2.539           2.743        0
  375            71460           2.539            3.05        1
  376            71650           2.539           2.904        0
  377            71840           2.539           3.175        1
  378            72030           2.539           2.956        0
  379            72220           2.539           3.525        1
  380            72410           2.538            3.18        0
  381            72600           2.538           3.188        1
  382            72790           2.538           3.046        0
  383            72980           2.538           3.236        1
  384            73170           2.538           3.088        2
  385            73360           2.538           2.945        3
  386            73550           2.538           2.785        0
  387            73740           2.538           2.783        1
  388            73930           2.538           2.758        2
  389            74120           2.538           2.674        0
  390            74310           2.538           2.651        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  391            74500           2.538           2.705        0
  392            74690           2.538           2.801        0
  393            74880           2.538           3.118        0
  394            75070           2.538           3.713        1
  395            75260           2.538           3.583        0
  396            75450           2.538           3.986        1
  397            75640           2.538           3.477        2
  398            75830           2.538           3.304        3
  399            76020           2.538           2.994        4
  400            76210           2.538           2.833        0
  401            76400           2.538           2.827        0
  402            76590           2.538           2.768        1
  403            76780           2.538           2.663        0
  404            76970           2.538           2.738        0
  405            77160           2.538           3.032        1
  406            77350           2.537           2.956        0
  407            77540           2.537           3.006        0
  408            77730           2.537           3.313        0
  409            77920           2.537           6.413        0
  410            78110           2.537           10.71        1
  411            78300           2.537           6.501        0
  412            78490           2.537           7.391        1
  413            78680           2.537           8.593        2
  414            78870           2.537           6.274        0
  415            79060           2.537           8.532        1
  416            79250           2.537           6.345        2
  417            79440           2.537           5.665        3
  418            79630           2.537           4.553        4
  419            79820           2.537           3.381        0
  420            80010           2.537           3.351        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  421            80200           2.537           3.348        1
  422            80390           2.537           3.198        0
  423            80580           2.537           3.352        1
  424            80770           2.537            3.01        0
  425            80960           2.537           3.183        0
  426            81150           2.537           3.937        1
  427            81340           2.537           3.656        2
  428            81530           2.537            3.56        0
  429            81720           2.537           3.317        1
  430            81910           2.537           3.144        0
  431            82100           2.537           3.318        1
  432            82290           2.537            3.09        2
  433            82480           2.537           2.774        0
  434            82670           2.537           2.705        1
  435            82860           2.537           2.713        2
  436            83050           2.537           2.652        3
  437            83240           2.537           2.613        0
  438            83430           2.537           2.568        1
  439            83620           2.537            2.56        0
  440            83810           2.537           2.566        0
  441            84000           2.537           2.588        1
  442            84190           2.537           2.588        2
  443            84380           2.537            2.57        0
  444            84570           2.537           2.576        0
  445            84760           2.537           2.611        1
  446            84950           2.537           2.597        2
  447            85140           2.537           2.578        0
  448            85330           2.536           2.572        0
  449            85520           2.536           2.602        0
  450            85710           2.536           2.683        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  451            85900           2.536           2.666        0
  452            86090           2.536           2.727        0
  453            86280           2.536           3.328        0
  454            86470           2.536           3.487        1
  455            86660           2.536           3.631        0
  456            86850           2.536           3.777        0
  457            87040           2.536           5.363        0
  458            87230           2.536           8.181        1
  459            87420           2.536           10.07        2
  460            87610           2.536           9.135        3
  461            87800           2.536           6.994        4
  462            87990           2.536           5.002        5
  463            88180           2.536           4.688        6
  464            88370           2.536           3.193        0
  465            88560           2.536           2.955        1
  466            88750           2.536           2.612        0
  467            88940           2.536           2.615        0
  468            89130           2.536           2.689        0
  469            89320           2.536           3.014        1
  470            89510           2.536           3.084        0
  471            89700           2.536           3.114        1
  472            89890           2.536           2.862        2
  473            90080           2.536           2.725        3
  474            90270           2.536           2.665        0
  475            90460           2.536           2.678        0
  476            90650           2.536           2.805        1
  477            90840           2.536           2.721        0
  478            91030           2.536            2.73        1
  479            91220           2.536           2.705        0
  480            91410           2.536           2.735        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  481            91600           2.536           2.985        0
  482            91790           2.536            3.57        1
  483            91980           2.536            3.31        2
  484            92170           2.535           3.074        0
  485            92360           2.535             3.2        1
  486            92550           2.535           2.984        2
  487            92740           2.535           2.815        3
  488            92930           2.535           2.758        0
  489            93120           2.535           2.684        1
  490            93310           2.535           2.586        0
  491            93500           2.535           2.635        0
  492            93690           2.535           2.833        0
  493            93880           2.535           3.339        0
  494            94070           2.535           3.755        1
  495            94260           2.535           3.768        0
  496            94450           2.535           3.939        1
  497            94640           2.535           3.869        0
  498            94830           2.535           3.941        1
  499            95020           2.535           3.687        2
  500            95210           2.535            3.01        3
  501            95400           2.535           2.763        4
  502            95590           2.535           2.679        5
  503            95780           2.535           2.637        6
  504            95970           2.535           2.578        7
  505            96160           2.535           2.569        0
  506            96350           2.535           2.567        0
  507            96540           2.535           2.566        1
  508            96730           2.535           2.544        0
  509            96920           2.535           2.544        0
  510            97110           2.535           2.563        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  511            97300           2.535           2.602        1
  512            97490           2.535           2.592        0
  513            97680           2.535           2.604        0
  514            97870           2.534           2.721        0
  515            98060           2.534           3.017        1
  516            98250           2.534            3.01        2
  517            98440           2.534            2.93        0
  518            98630           2.534            3.02        0
  519            98820           2.534           3.225        0
  520            99010           2.534           3.904        1
  521            99200           2.534           3.316        0
  522            99390           2.534           4.384        1
  523            99580           2.534           3.843        0
  524            99770           2.534           4.079        1
  525            99960           2.534           3.574        0
  526           100150           2.534           4.621        0
  527           100340           2.534             6.2        0
  528           100530           2.534           10.85        1
  529           100720           2.534           11.88        2
  530           100910           2.533            8.15        0
  531           101100           2.533           6.168        0
  532           101290           2.533           7.713        1
  533           101480           2.533           8.891        2
  534           101670           2.533           7.051        3
  535           101860           2.533           5.454        4
  536           102050           2.533           4.432        5
  537           102240           2.533           3.113        6
  538           102430           2.533           2.927        7
  539           102620           2.533           2.706        0
  540           102810           2.533           2.653        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  541           103000           2.533           2.575        0
  542           103190           2.533           2.568        0
  543           103380           2.533           2.618        0
  544           103570           2.533           2.801        1
  545           103760           2.533           2.765        0
  546           103950           2.533           2.824        0
  547           104140           2.533           3.122        0
  548           104330           2.533           3.889        0
  549           104520           2.533           4.583        0
  550           104710           2.533           12.52        1
  551           104900           2.533             9.6        2
  552           105090           2.533           6.761        3
  553           105280           2.533           4.656        4
  554           105470           2.533           4.042        5
  555           105660           2.533           3.031        6
  556           105850           2.533           2.876        7
  557           106040           2.533           2.611        8
  558           106230           2.533           2.577        0
  559           106420           2.533            2.56        0
  560           106610           2.533           2.558        0
  561           106800           2.533           2.633        1
  562           106990           2.533           2.591        0
  563           107180           2.533           2.629        1
  564           107370           2.533           2.614        0
  565           107560           2.533           2.612        0
  566           107750           2.533           2.758        1
  567           107940           2.533           2.732        2
  568           108130           2.533           2.682        3
  569           108320           2.533           2.604        0
  570           108510           2.533            2.58        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  571           108700           2.533           2.631        0
  572           108890           2.533           2.747        1
  573           109080           2.533           2.729        0
  574           109270           2.533           2.689        0
  575           109460           2.533           2.893        0
  576           109650           2.533           3.414        0
  577           109840           2.533           6.024        0
  578           110030           2.533           8.729        0
  579           110220           2.533           10.75        0
  580           110410           2.533           13.15        0
  581           110600           2.533            21.2        0
  582           110790           2.533           27.02        0
  583           110980           2.533           31.29        0
  584           111170           2.533           30.53        0
  585           111360           2.533           32.75        1
  586           111550           2.533            34.6        2
  587           111740           2.533           29.37        3
  588           111930           2.533            23.6        4
  589           112120           2.533           14.95        5
  590           112310           2.533           11.35        6
  591           112500           2.533           9.994        7
  592           112690           2.533           6.425        8
  593           112880           2.533           5.588        0
  594           113070           2.533           4.765        1
  595           113260           2.533           3.468        2
  596           113450           2.533            2.96        3
  597           113640           2.532           2.802        0
  598           113830           2.532           2.796        1
  599           114020           2.532            2.68        2
  600           114210           2.532           2.615        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  601           114400           2.532           2.596        0
  602           114590           2.532           2.608        0
  603           114780           2.532           2.769        0
  604           114970           2.532            2.89        1
  605           115160           2.532           2.804        0
  606           115350           2.532           3.269        1
  607           115540           2.532           3.313        2
  608           115730           2.532           2.922        3
  609           115920           2.532            2.88        0
  610           116110           2.532           2.723        0
  611           116300           2.532           2.805        0
  612           116490           2.532           3.382        1
  613           116680           2.532           3.238        2
  614           116870           2.532           3.013        3
  615           117060           2.532           2.801        0
  616           117250           2.532            2.78        0
  617           117440           2.532           2.919        1
  618           117630           2.532           2.849        2
  619           117820           2.532           2.773        3
  620           118010           2.532           2.692        0
  621           118200           2.532           2.679        1
  622           118390           2.532           2.565        2
  623           118580           2.532           2.538        0
  624           118770           2.532           2.544        1
  625           118960           2.532           2.542        0
  626           119150           2.532            2.54        0
  627           119340           2.532           2.559        0
  628           119530           2.532           2.572        0
  629           119720           2.532           2.676        0
  630           119910           2.532           3.205        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  631           120100           2.532           3.178        2
  632           120290           2.532            2.83        0
  633           120480           2.532           2.899        0
  634           120670           2.532           3.331        1
  635           120860           2.532           3.293        2
  636           121050           2.532           3.112        3
  637           121240           2.532           2.977        4
  638           121430           2.532           2.759        0
  639           121620           2.532           2.725        1
  640           121810           2.532           2.666        0
  641           122000           2.531           2.553        0
  642           122190           2.531           2.585        1
  643           122380           2.531           2.595        0
  644           122570           2.531           2.622        0
  645           122760           2.531           2.702        0
  646           122950           2.531           3.177        0
  647           123140           2.531           3.469        0
  648           123330           2.531           5.843        0
  649           123520           2.531           8.891        0
  650           123710           2.531           15.08        0
  651           123900           2.531            18.2        0
  652           124090           2.531           23.06        1
  653           124280           2.531           21.74        2
  654           124470           2.531           15.19        3
  655           124660           2.531           15.75        4
  656           124850           2.531           13.21        5
  657           125040           2.531           8.264        6
  658           125230           2.531           5.282        7
  659           125420           2.531            3.88        0
  660           125610           2.531           4.265        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  661           125800           2.531           3.928        1
  662           125990           2.531           3.724        2
  663           126180           2.531           3.407        3
  664           126370           2.531            2.79        4
  665           126560           2.531            2.75        5
  666           126750           2.531            2.68        0
  667           126940           2.531           2.682        0
  668           127130           2.531           2.664        1
  669           127320           2.531           2.587        0
  670           127510           2.531           2.641        1
  671           127700           2.531           2.617        0
  672           127890           2.531           2.652        0
  673           128080           2.531           2.883        0
  674           128270           2.531            3.36        0
  675           128460           2.531           3.828        0
  676           128650           2.531           6.308        1
  677           128840           2.531           5.017        2
  678           129030           2.531           4.206        0
  679           129220           2.531           5.077        0
  680           129410           2.531           6.222        1
  681           129600           2.531           5.172        2
  682           129790           2.531           4.468        3
  683           129980           2.531           3.893        4
  684           130170           2.531           3.446        5
  685           130360            2.53           3.079        0
  686           130550            2.53           2.694        1
  687           130740            2.53           2.603        0
  688           130930           2.529           2.621        0
  689           131120           2.529            2.73        1
  690           131310           2.529           2.709        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  691           131500           2.529           2.712        1
  692           131690           2.529           2.671        2
  693           131880           2.529           2.616        3
  694           132070           2.529           2.568        0
  695           132260           2.529           2.555        1
  696           132450           2.529           2.542        0
  697           132640           2.529           2.557        0
  698           132830           2.529           2.594        0
  699           133020           2.529           2.733        1
  700           133210           2.529           2.641        0
  701           133400           2.529            2.78        0
  702           133590           2.529           2.994        1
  703           133780           2.529            2.94        0
  704           133970           2.529            3.18        0
  705           134160           2.529           4.081        1
  706           134350           2.529           3.888        0
  707           134540           2.529           4.462        1
  708           134730           2.529           3.617        2
  709           134920           2.529           3.273        3
  710           135110           2.529           2.798        4
  711           135300           2.529           2.772        5
  712           135490           2.529           2.687        0
  713           135680           2.529           2.647        0
  714           135870           2.529           2.718        1
  715           136060           2.529           2.686        0
  716           136250           2.529           2.664        0
  717           136440           2.529           2.757        0
  718           136630           2.529           2.928        1
  719           136820           2.529           2.916        0
  720           137010           2.529            2.96        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  721           137200           2.529           2.948        2
  722           137390           2.529           2.753        0
  723           137580           2.529           2.848        1
  724           137770           2.529           2.727        0
  725           137960           2.529            2.81        1
  726           138150           2.529           2.733        0
  727           138340           2.529           2.805        1
  728           138530           2.529           2.775        2
  729           138720           2.529           2.634        3
  730           138910           2.529           2.581        0
  731           139100           2.529           2.589        1
  732           139290           2.529           2.576        0
  733           139480           2.529           2.563        0
  734           139670           2.529           2.607        1
  735           139860           2.529           2.583        2
  736           140050           2.528           2.561        0
  737           140240           2.528            2.57        0
  738           140430           2.528            2.65        0
  739           140620           2.528             2.7        0
  740           140810           2.528           2.882        0
  741           141000           2.528           3.478        0
  742           141190           2.528            4.74        1
  743           141380           2.528           4.625        2
  744           141570           2.528           3.985        0
  745           141760           2.528            4.06        0
  746           141950           2.528           4.703        1
  747           142140           2.528           4.755        2
  748           142330           2.528           3.804        3
  749           142520           2.528           3.525        4
  750           142710           2.528           2.857        5

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  751           142900           2.528           2.775        6
  752           143090           2.528            2.69        0
  753           143280           2.528           2.577        0
  754           143470           2.528           2.642        1
  755           143660           2.528             2.6        0
  756           143850           2.528             2.6        1
  757           144040           2.528           2.589        0
  758           144230           2.528           2.622        0
  759           144420           2.528           2.797        0
  760           144610           2.528            2.95        1
  761           144800           2.527           2.805        0
  762           144990           2.527           3.307        1
  763           145180           2.527           3.225        0
  764           145370           2.527           3.361        1
  765           145560           2.527           3.009        2
  766           145750           2.527           2.788        0
  767           145940           2.527           2.863        0
  768           146130           2.527             3.2        1
  769           146320           2.527           3.149        2
  770           146510           2.527           2.836        0
  771           146700           2.527           2.939        1
  772           146890           2.527           2.822        0
  773           147080           2.527           2.931        1
  774           147270           2.527           2.799        2
  775           147460           2.527           2.717        0
  776           147650           2.527           2.702        0
  777           147840           2.527           2.816        0
  778           148030           2.527           3.182        0
  779           148220           2.527           3.708        0
  780           148410           2.527           5.538        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  781           148600           2.527           5.551        2
  782           148790           2.527           4.221        3
  783           148980           2.527           3.309        4
  784           149170           2.527           2.935        0
  785           149360           2.527           2.886        0
  786           149550           2.526           3.138        0
  787           149740           2.526           3.351        0
  788           149930           2.526           6.455        1
  789           150120           2.526           6.783        2
  790           150310           2.526           5.248        3
  791           150500           2.526           3.492        4
  792           150690           2.526           2.993        5
  793           150880           2.526           2.903        0
  794           151070           2.526           2.793        0
  795           151260           2.526           2.796        1
  796           151450           2.526           2.725        0
  797           151640           2.526           2.706        1
