Single objective optimization:
17 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   79            15220           2.609           9.382        0
   80            15410           2.609           10.17        1
   81            15600           2.609            10.8        0
   82            15790           2.608            10.8        0
   83            15980           2.608           12.56        1
   84            16170           2.608           15.15        2
   85            16360           2.608           13.05        3
   86            16550           2.608           11.44        4
   87            16740           2.608           6.603        5
   88            16930           2.608           4.882        6
   89            17120           2.608           4.037        7
   90            17310           2.608           3.692        8

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   91            17500           2.608           3.381        0
   92            17690           2.608           3.097        0
   93            17880           2.608           2.955        0
   94            18070           2.608           3.259        0
   95            18260           2.608           3.485        0
   96            18450           2.608           6.811        0
   97            18640           2.608           9.481        1
   98            18830           2.608           9.433        2
   99            19020           2.608           5.346        3
  100            19210           2.608           3.863        4
  101            19400           2.608           3.451        5
  102            19590           2.608           3.031        6
  103            19780           2.608           2.923        7
  104            19970           2.608           2.713        0
  105            20160           2.608           2.699        1
  106            20350           2.608           2.636        0
  107            20540           2.608           2.641        1
  108            20730           2.608           2.633        0
  109            20920           2.607           2.655        0
  110            21110           2.607           2.691        0
  111            21300           2.607           2.762        0
  112            21490           2.607           3.165        0
  113            21680           2.607           3.642        0
  114            21870           2.607           6.316        0
  115            22060           2.607            11.8        0
  116            22250           2.607           11.35        1
  117            22440           2.607           14.64        0
  118            22630           2.607           15.52        1
  119            22820           2.606           18.34        0
  120            23010           2.606           17.69        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  121            23200           2.606           15.74        1
  122            23390           2.606           18.43        2
  123            23580           2.606           14.14        3
  124            23770           2.606           10.34        4
  125            23960           2.606           7.994        0
  126            24150           2.606           6.387        1
  127            24340           2.606           6.401        2
  128            24530           2.606           4.449        3
  129            24720           2.606           3.749        4
  130            24910           2.606           3.341        0
  131            25100           2.606           3.107        1
  132            25290           2.606           3.018        0
  133            25480           2.606           2.961        1
  134            25670           2.606           2.778        0
  135            25860           2.606           2.902        0
  136            26050           2.606           3.085        0
  137            26240           2.606            3.87        1
  138            26430           2.606           3.395        2
  139            26620           2.606           2.967        0
  140            26810           2.606           3.232        1
  141            27000           2.606           2.976        2
  142            27190           2.606           2.893        3
  143            27380           2.606           2.774        4
  144            27570           2.606           2.761        5
  145            27760           2.605           2.734        0
  146            27950           2.605           2.685        0
  147            28140           2.605           2.666        0
  148            28330           2.604           2.691        0
  149            28520           2.604           2.924        1
  150            28710           2.604           2.842        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  151            28900           2.604           2.751        0
  152            29090           2.603           2.759        0
  153            29280           2.603           2.956        1
  154            29470           2.603           2.834        0
  155            29660           2.603           2.881        0
  156            29850           2.603           3.252        1
  157            30040           2.603           3.089        2
  158            30230           2.603           2.883        3
  159            30420           2.603           2.825        4
  160            30610           2.603           2.704        0
  161            30800           2.603           2.694        1
  162            30990           2.603           2.648        0
  163            31180           2.603            2.66        0
  164            31370           2.603           2.709        0
  165            31560           2.603           2.716        1
  166            31750           2.603            2.69        2
  167            31940           2.602           2.674        0
  168            32130           2.602           2.679        1
  169            32320           2.602           2.667        0
  170            32510           2.602           2.722        0
  171            32700           2.602           2.866        0
  172            32890           2.602           3.253        1
  173            33080           2.602           3.063        0
  174            33270           2.602           3.295        0
  175            33460           2.602           4.353        0
  176            33650           2.602           6.579        1
  177            33840           2.602            4.92        0
  178            34030           2.602           6.543        1
  179            34220           2.602           4.573        2
  180            34410           2.602            4.09        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  181            34600           2.602           4.368        0
  182            34790           2.602           6.444        0
  183            34980           2.602           9.785        0
  184            35170           2.602           11.37        1
  185            35360           2.602           9.089        2
  186            35550           2.602           7.735        3
  187            35740           2.602           6.237        4
  188            35930           2.602           5.259        5
  189            36120           2.602            4.21        6
  190            36310           2.602           3.488        0
  191            36500           2.602           3.133        1
  192            36690           2.602           3.025        2
  193            36880           2.602           2.767        3
  194            37070           2.602           2.708        4
  195            37260           2.602           2.693        0
  196            37450           2.602           2.637        0
  197            37640           2.602           2.638        0
  198            37830           2.602           2.685        0
  199            38020           2.602           2.711        1
  200            38210           2.601           2.716        0
  201            38400           2.601           2.797        0
  202            38590           2.601           3.226        0
  203            38780           2.601            3.93        0
  204            38970           2.601           5.194        1
  205            39160           2.601           4.074        0
  206            39350           2.601           7.747        1
  207            39540           2.601           7.279        2
  208            39730           2.601           5.677        3
  209            39920           2.601           5.519        4
  210            40110           2.601            3.21        5

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  211            40300           2.601           2.878        0
  212            40490           2.601           2.863        1
  213            40680           2.601           2.815        0
  214            40870           2.601           2.701        0
  215            41060           2.601           2.822        0
  216            41250           2.601           3.362        0
  217            41440           2.601           4.522        1
  218            41630           2.601           4.212        0
  219            41820           2.601             4.3        0
  220            42010           2.601           5.294        1
  221            42200           2.601           5.058        0
  222            42390           2.601           5.416        1
  223            42580           2.601           5.086        2
  224            42770           2.601           4.097        3
  225            42960           2.601           3.445        0
  226            43150           2.601           3.423        1
  227            43340           2.601           3.052        2
  228            43530           2.601           2.916        3
  229            43720           2.601           2.666        0
  230            43910           2.601           2.674        0
  231            44100           2.601           2.783        0
  232            44290           2.601            3.06        0
  233            44480           2.601           4.215        1
  234            44670           2.601           3.781        0
  235            44860           2.601           3.902        0
  236            45050           2.601           5.119        0
  237            45240           2.601           7.516        0
  238            45430           2.601           11.11        0
  239            45620           2.601           13.95        1
  240            45810           2.601           10.33        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  241            46000           2.601           8.941        0
  242            46190           2.601           8.847        0
  243            46380           2.601            15.4        1
  244            46570           2.601           14.13        2
  245            46760           2.601           13.57        3
  246            46950           2.601           8.527        4
  247            47140           2.601           6.502        5
  248            47330           2.601           4.291        6
  249            47520           2.601           3.957        7
  250            47710           2.601           3.126        8
  251            47900           2.601           2.956        0
  252            48090             2.6           2.738        0
  253            48280             2.6           2.909        1
  254            48470             2.6           2.848        2
  255            48660             2.6           2.764        0
  256            48850           2.599           2.762        0
  257            49040           2.599            3.02        0
  258            49230           2.599           3.575        1
  259            49420           2.599           3.147        0
  260            49610           2.599           3.375        0
  261            49800           2.599             3.7        0
  262            49990           2.599           5.061        1
  263            50180           2.599           5.312        0
  264            50370           2.599           7.409        1
  265            50560           2.599           5.922        0
  266            50750           2.599           7.474        0
  267            50940           2.599           8.166        1
  268            51130           2.594           9.231        0
  269            51320           2.594           10.83        1
  270            51510           2.594           9.689        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  271            51700           2.594           7.658        3
  272            51890           2.593           6.634        0
  273            52080           2.593           5.255        1
  274            52270           2.592           4.207        0
  275            52460           2.592           4.522        0
  276            52650           2.592           6.848        0
  277            52840            2.59           9.758        0
  278            53030            2.59           11.43        0
  279            53220            2.59              16        1
  280            53410            2.59           15.74        0
  281            53600           2.589           19.26        0
  282            53790           2.589           29.09        1
  283            53980           2.589           22.68        0
  284            54170           2.589           28.63        1
  285            54360           2.589            27.7        2
  286            54550           2.589           16.01        3
  287            54740           2.589           13.28        4
  288            54930           2.589           11.61        5
  289            55120           2.589           7.072        6
  290            55310           2.589           4.312        7
  291            55500           2.589           3.585        0
  292            55690           2.589           3.553        1
  293            55880           2.589           3.302        2
  294            56070           2.589           3.061        3
  295            56260           2.589            2.88        0
  296            56450           2.589           2.771        1
  297            56640           2.588           2.709        0
  298            56830           2.588           2.746        0
  299            57020           2.588            2.89        1
  300            57210           2.588           2.885        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  301            57400           2.588           2.769        0
  302            57590           2.588           3.026        0
  303            57780           2.588           3.827        0
  304            57970           2.588           5.352        1
  305            58160           2.587           4.696        0
  306            58350           2.587           5.566        1
  307            58540           2.587           4.802        2
  308            58730           2.587           4.293        0
  309            58920           2.587           4.188        1
  310            59110           2.587           3.723        2
  311            59300           2.587           3.305        0
  312            59490           2.587           3.412        0
  313            59680           2.587           3.858        0
  314            59870           2.587           6.454        0
  315            60060           2.587           8.192        0
  316            60250           2.587           14.56        0
  317            60440           2.587           17.69        1
  318            60630           2.587           18.58        2
  319            60820           2.587           17.61        3
  320            61010           2.587           13.06        4
  321            61200           2.587           10.61        5
  322            61390           2.587           6.836        6
  323            61580           2.587           5.492        7
  324            61770           2.587           3.373        8
  325            61960           2.587           3.135        9
  326            62150           2.587           2.861       10
  327            62340           2.587            2.82        0
  328            62530           2.587           2.766        0
  329            62720           2.587           2.775        1
  330            62910           2.587           2.763        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  331            63100           2.587           2.623        0
  332            63290           2.587            2.68        1
  333            63480           2.587           2.634        0
  334            63670           2.586           2.681        0
  335            63860           2.586           2.746        0
  336            64050           2.586           3.101        1
  337            64240           2.586           2.996        2
  338            64430           2.586           2.942        3
  339            64620           2.586           2.735        4
  340            64810           2.586           2.709        0
  341            65000           2.586            2.69        0
  342            65190           2.585           2.668        0
  343            65380           2.585           2.846        0
  344            65570           2.585           3.149        1
  345            65760           2.585           2.991        0
  346            65950           2.585            3.42        0
  347            66140           2.585           3.621        0
  348            66330           2.585            5.02        1
  349            66520           2.585           4.208        0
  350            66710           2.585           6.752        1
  351            66900           2.585           5.988        0
  352            67090           2.585           6.439        1
  353            67280           2.585           5.919        2
  354            67470           2.585           5.425        3
  355            67660           2.585           3.686        4
  356            67850           2.585           3.009        0
  357            68040           2.585           3.124        1
  358            68230           2.585           2.803        0
  359            68420           2.585           2.868        0
  360            68610           2.585           3.313        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  361            68800           2.585             3.2        2
  362            68990           2.585           3.018        3
  363            69180           2.585           2.798        0
  364            69370           2.585            2.75        1
  365            69560           2.585           2.715        0
  366            69750           2.585           2.725        0
  367            69940           2.585           2.887        0
  368            70130           2.585           3.219        1
  369            70320           2.585           3.142        0
  370            70510           2.585           3.353        0
  371            70700           2.585           3.814        1
  372            70890           2.585           3.373        0
  373            71080           2.585           4.206        1
  374            71270           2.585            4.01        0
  375            71460           2.585           4.115        1
  376            71650           2.585            3.78        2
  377            71840           2.585           3.395        3
  378            72030           2.585           3.092        4
  379            72220           2.585           2.847        0
  380            72410           2.585           2.883        0
  381            72600           2.585           2.973        1
  382            72790           2.584            2.91        0
  383            72980           2.584           2.977        0
  384            73170           2.584           3.099        0
  385            73360           2.584           3.644        0
  386            73550           2.584           5.782        1
  387            73740           2.584           5.539        0
  388            73930           2.584           5.778        0
  389            74120           2.583           8.375        0
  390            74310           2.583           11.21        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  391            74500           2.583           13.12        2
  392            74690           2.583           9.584        3
  393            74880           2.583           6.727        4
  394            75070           2.583            5.45        5
  395            75260           2.582           4.355        0
  396            75450           2.582           3.698        0
  397            75640           2.582           3.979        1
  398            75830           2.582           3.392        0
  399            76020           2.582           3.522        1
  400            76210           2.582           3.501        2
  401            76400           2.582            3.07        3
  402            76590           2.582           2.924        4
  403            76780           2.582           2.815        0
  404            76970           2.582            2.82        1
  405            77160           2.582           2.745        0
  406            77350           2.582           2.758        0
  407            77540           2.582           2.752        0
  408            77730           2.582           2.938        0
  409            77920           2.582           3.668        0
  410            78110           2.582           5.815        0
  411            78300           2.582           7.676        0
  412            78490           2.582           12.02        0
  413            78680           2.582           15.27        0
  414            78870           2.582           21.34        0
  415            79060           2.582           24.09        0
  416            79250           2.582           22.17        0
  417            79440           2.582           25.75        1
  418            79630           2.582           24.78        0
  419            79820           2.582           30.62        1
  420            80010           2.582           25.52        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  421            80200           2.582           20.48        3
  422            80390           2.582           17.47        4
  423            80580           2.582           13.73        5
  424            80770           2.582           10.85        6
  425            80960           2.582           6.781        7
  426            81150           2.582           5.429        8
  427            81340           2.582            4.43        9
  428            81530           2.582           3.448        0
  429            81720           2.582           3.279        1
  430            81910           2.581           2.961        0
  431            82100           2.581           2.927        0
  432            82290           2.581           3.113        0
  433            82480           2.581           3.654        1
  434            82670           2.581           3.709        2
  435            82860           2.581           3.221        3
  436            83050           2.581           3.181        0
  437            83240           2.581           3.013        0
  438            83430           2.581           3.232        1
  439            83620           2.581           3.144        2
  440            83810           2.581           2.903        3
  441            84000           2.581            2.73        0
  442            84190           2.581           2.751        1
  443            84380           2.581           2.687        2
  444            84570           2.581           2.661        3
  445            84760           2.581           2.656        4
  446            84950           2.581           2.597        0
  447            85140           2.581           2.595        0
  448            85330           2.581           2.587        1
  449            85520           2.581           2.586        0
  450            85710           2.581           2.589        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  451            85900            2.58           2.593        0
  452            86090            2.58           2.631        0
  453            86280            2.58           2.751        0
  454            86470            2.58           3.152        1
  455            86660            2.58           2.971        0
  456            86850            2.58           3.241        1
  457            87040            2.58           2.926        0
  458            87230            2.58           3.229        0
  459            87420            2.58           4.234        0
  460            87610            2.58           7.419        1
  461            87800            2.58           5.941        2
  462            87990            2.58           4.062        0
  463            88180            2.58           4.237        1
  464            88370            2.58           3.958        2
  465            88560            2.58           3.293        3
  466            88750            2.58           2.833        4
  467            88940            2.58           2.731        0
  468            89130            2.58           2.759        1
  469            89320            2.58           2.721        2
  470            89510            2.58           2.682        0
  471            89700            2.58           2.612        0
  472            89890            2.58            2.62        0
  473            90080            2.58           2.777        1
  474            90270            2.58            2.68        0
  475            90460            2.58           2.827        0
  476            90650            2.58           3.248        1
  477            90840            2.58           3.099        2
  478            91030            2.58           2.978        3
  479            91220            2.58           2.833        0
  480            91410            2.58           2.778        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  481            91600            2.58           2.708        2
  482            91790            2.58           2.679        0
  483            91980            2.58           2.656        0
  484            92170            2.58           2.697        0
  485            92360            2.58           2.813        0
  486            92550            2.58           3.122        0
  487            92740            2.58           4.094        1
  488            92930            2.58            4.09        2
  489            93120            2.58           3.425        0
  490            93310            2.58           3.464        1
  491            93500            2.58           3.259        2
  492            93690            2.58           3.059        3
  493            93880            2.58           2.753        0
  494            94070           2.579           2.745        0
  495            94260           2.579           2.825        0
  496            94450           2.579           3.096        1
  497            94640           2.579           3.052        0
  498            94830           2.579           3.285        0
  499            95020           2.579           3.887        0
  500            95210           2.579           4.665        1
  501            95400           2.579           4.936        0
  502            95590           2.579           9.626        1
  503            95780           2.579           5.799        0
  504            95970           2.579           5.629        0
  505            96160           2.579           8.309        1
  506            96350           2.579           6.664        0
  507            96540           2.579           8.093        0
  508            96730           2.579            11.2        0
  509            96920           2.579           17.01        1
  510            97110           2.579           16.29        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  511            97300           2.579            15.6        3
  512            97490           2.579           15.68        4
  513            97680           2.579           9.939        5
  514            97870           2.579           6.773        6
  515            98060           2.579           5.067        0
  516            98250           2.579           4.653        0
  517            98440           2.579           5.173        1
  518            98630           2.579           3.797        2
  519            98820           2.579           3.288        3
  520            99010           2.579            3.06        4
  521            99200           2.579           2.812        0
  522            99390           2.579           2.736        1
  523            99580           2.578           2.675        0
  524            99770           2.578           2.689        0
  525            99960           2.578            2.75        1
  526           100150           2.578           2.687        0
  527           100340           2.578           2.732        1
  528           100530           2.578           2.727        0
  529           100720           2.578            2.82        0
  530           100910           2.578           3.363        0
  531           101100           2.578           4.551        1
  532           101290           2.578           3.773        2
  533           101480           2.578           3.183        3
  534           101670           2.577           2.872        0
  535           101860           2.577            2.83        0
  536           102050           2.577           3.158        0
  537           102240           2.577           4.101        0
  538           102430           2.577           9.915        1
  539           102620           2.577            7.41        2
  540           102810           2.577           4.528        3

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  541           103000           2.577           3.417        4
  542           103190           2.577           2.976        5
  543           103380           2.577           2.695        0
  544           103570           2.577           2.688        1
  545           103760           2.577           2.651        2
  546           103950           2.577           2.636        0
  547           104140           2.577           2.632        0
  548           104330           2.577            2.66        0
  549           104520           2.577           2.803        1
  550           104710           2.577            2.79        0
  551           104900           2.577           2.925        1
  552           105090           2.577           2.814        2
  553           105280           2.577           2.698        0
  554           105470           2.577           2.708        1
  555           105660           2.577           2.686        0
  556           105850           2.576           2.736        0
  557           106040           2.576           2.792        1
  558           106230           2.576           2.771        2
  559           106420           2.576           2.685        0
  560           106610           2.576           2.738        0
  561           106800           2.576           2.829        0
  562           106990           2.576           2.943        1
  563           107180           2.576           2.871        2
  564           107370           2.576           2.794        0
  565           107560           2.576           2.871        1
  566           107750           2.576           2.756        0
  567           107940           2.576           2.776        0
  568           108130           2.576           3.133        0
  569           108320           2.576           3.515        0
  570           108510           2.576           5.573        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  571           108700           2.576           8.376        0
  572           108890           2.576           10.11        0
  573           109080           2.575           15.14        0
  574           109270           2.575            21.7        1
  575           109460           2.575           18.83        2
  576           109650           2.575            17.8        0
  577           109840           2.575           18.11        1
  578           110030           2.575           21.82        0
  579           110220           2.575           17.82        1
  580           110410           2.575           19.68        2
  581           110600           2.575           19.48        3
  582           110790           2.575           10.27        4
  583           110980           2.575           6.308        5
  584           111170           2.575           4.682        0
  585           111360           2.575           4.129        1
  586           111550           2.575           4.015        2
  587           111740           2.575           3.823        3
  588           111930           2.575           3.202        4
  589           112120           2.575           2.963        0
  590           112310           2.575           2.949        1
  591           112500           2.575           2.733        0
  592           112690           2.574           2.674        0
  593           112880           2.574           2.826        1
  594           113070           2.574           2.763        2
  595           113260           2.574           2.703        3
  596           113450           2.574           2.666        0
  597           113640           2.574           2.662        1
  598           113830           2.574           2.628        2
  599           114020           2.574           2.622        0
  600           114210           2.574           2.587        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  601           114400           2.574           2.589        0
  602           114590           2.574           2.652        0
  603           114780           2.574           2.742        1
  604           114970           2.574           2.729        0
  605           115160           2.574           2.767        1
  606           115350           2.574           2.779        0
  607           115540           2.574           2.795        1
  608           115730           2.574           2.732        0
  609           115920           2.574           2.888        1
  610           116110           2.574           2.724        2
  611           116300           2.574           2.658        0
  612           116490           2.574           2.636        1
  613           116680           2.573           2.617        0
  614           116870           2.573           2.652        0
  615           117060           2.573            2.82        0
  616           117250           2.573           3.264        0
  617           117440           2.573           4.173        0
  618           117630           2.573           5.888        1
  619           117820           2.573            5.27        0
  620           118010           2.573           6.993        0
  621           118200           2.573           8.619        0
  622           118390           2.573            11.5        1
  623           118580           2.573           15.31        2
  624           118770           2.573           10.43        0
  625           118960           2.573           11.12        1
  626           119150           2.573           11.83        2
  627           119340           2.573           7.053        3
  628           119530           2.573           6.245        4
  629           119720           2.573           5.312        5
  630           119910           2.573           4.961        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  631           120100           2.573           4.658        1
  632           120290           2.573           3.794        0
  633           120480           2.573           3.761        0
  634           120670           2.573           3.294        1
  635           120860           2.573           3.106        2
  636           121050           2.573           2.667        0
  637           121240           2.573           2.819        1
  638           121430           2.573            2.76        2
  639           121620           2.573           2.669        0
  640           121810           2.573            2.72        0
  641           122000           2.573            2.86        1
  642           122190           2.573           2.751        0
  643           122380           2.573           2.912        0
  644           122570           2.573           3.082        0
  645           122760           2.573           3.632        1
  646           122950           2.573           3.697        0
  647           123140           2.573           4.336        1
  648           123330           2.573           3.996        2
  649           123520           2.573           3.483        3
  650           123710           2.573           3.024        4
  651           123900           2.573           2.946        5
  652           124090           2.573            2.81        6
  653           124280           2.573           2.786        0
  654           124470           2.573           2.741        0
  655           124660           2.573           2.611        0
  656           124850           2.572           2.639        0
  657           125040           2.572           2.891        1
  658           125230           2.572           2.843        0
  659           125420           2.572           2.928        0
  660           125610           2.572           2.942        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  661           125800           2.572           3.826        1
  662           125990           2.572           3.303        2
  663           126180           2.572            3.13        3
  664           126370           2.572           2.868        4
  665           126560           2.572           2.815        0
  666           126750           2.572           2.766        0
  667           126940           2.572           2.861        1
  668           127130           2.572           2.775        0
  669           127320           2.572           2.911        1
  670           127510           2.572           2.823        2
  671           127700           2.572            2.73        0
  672           127890           2.571           2.712        0
  673           128080           2.571           2.833        1
  674           128270           2.571            2.78        0
  675           128460           2.571           2.833        0
  676           128650           2.571           2.944        1
  677           128840           2.571           2.962        0
  678           129030           2.571           3.264        1
  679           129220           2.571           3.073        0
  680           129410           2.571           3.333        0
  681           129600           2.571            3.57        1
  682           129790            2.57           3.575        0
  683           129980            2.57           3.956        1
Optimization terminated: time limit exceeded.
