Single objective optimization:
17 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   68            13130            2.66           4.516        1
   69            13320            2.66           4.233        2
   70            13510            2.66           3.757        0
   71            13700            2.66           3.659        1
   72            13890            2.66           3.533        0
   73            14080            2.66           3.274        1
   74            14270            2.66           3.217        2
   75            14460            2.66           2.969        0
   76            14650            2.66           3.081        1
   77            14840            2.66           2.919        0
   78            15030            2.66           2.915        0
   79            15220            2.66           3.075        0
   80            15410           2.659           4.141        0
   81            15600           2.659           5.086        0
   82            15790           2.658           8.106        0
   83            15980           2.658           8.129        1
   84            16170           2.658           11.84        0
   85            16360           2.658           16.12        0
   86            16550           2.658           18.93        0
   87            16740           2.657           19.02        0
   88            16930           2.657            28.6        1
   89            17120           2.657           27.03        0
   90            17310           2.657           29.87        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   91            17500           2.657           32.76        2
   92            17690           2.657           27.03        3
   93            17880           2.657           18.52        4
   94            18070           2.657           16.76        5
   95            18260           2.657           12.98        6
   96            18450           2.657           9.205        7
   97            18640           2.657           6.802        8
   98            18830           2.657           5.353        0
   99            19020           2.657           3.723        0
  100            19210           2.657           3.833        1
  101            19400           2.657           3.463        2
  102            19590           2.657            3.25        0
  103            19780           2.657           3.312        1
  104            19970           2.657           3.441        2
  105            20160           2.657           3.028        0
  106            20350           2.657           3.022        0
  107            20540           2.657           3.466        1
  108            20730           2.657           3.277        2
  109            20920           2.657           3.134        0
  110            21110           2.657            3.23        1
  111            21300           2.657           3.037        0
  112            21490           2.657           3.025        0
  113            21680           2.656           3.134        0
  114            21870           2.656           3.663        1
  115            22060           2.656           3.643        0
  116            22250           2.656           3.776        0
  117            22440           2.656           5.284        0
  118            22630           2.656           7.562        1
  119            22820           2.656           6.476        2
  120            23010           2.656           5.804        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  121            23200           2.656           7.764        1
  122            23390           2.656           6.058        2
  123            23580           2.656            5.24        3
  124            23770           2.656           4.975        4
  125            23960           2.656           4.146        5
  126            24150           2.656           2.924        0
  127            24340           2.656           2.851        1
  128            24530           2.656           2.715        0
  129            24720           2.656           2.734        0
  130            24910           2.656           2.878        0
  131            25100           2.656           3.013        0
  132            25290           2.656           4.259        0
  133            25480           2.656           5.812        0
  134            25670           2.656           9.117        1
  135            25860           2.656           7.275        0
  136            26050           2.656           10.49        1
  137            26240           2.656           9.863        2
  138            26430           2.656           7.011        3
  139            26620           2.656           6.102        4
  140            26810           2.656           5.375        5
  141            27000           2.656           5.019        6
  142            27190           2.656           3.575        7
  143            27380           2.656           2.776        8
  144            27570           2.656           2.694        0
  145            27760           2.656           2.667        0
  146            27950           2.656            2.68        0
  147            28140           2.656            2.71        0
  148            28330           2.655           2.873        0
  149            28520           2.655           3.178        0
  150            28710           2.655           4.006        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  151            28900           2.655           3.705        2
  152            29090           2.655           3.313        0
  153            29280           2.655           3.371        0
  154            29470           2.655            4.05        1
  155            29660           2.655           3.957        0
  156            29850           2.655           4.407        1
  157            30040           2.655           4.257        0
  158            30230           2.655           4.236        1
  159            30420           2.655           3.881        0
  160            30610           2.655            4.34        0
  161            30800           2.655           6.248        0
  162            30990           2.655             7.7        1
  163            31180           2.655           8.314        0
  164            31370           2.655           8.266        1
  165            31560           2.655           6.811        0
  166            31750           2.655           9.551        1
  167            31940           2.655           6.855        2
  168            32130           2.655           5.461        3
  169            32320           2.655           4.939        0
  170            32510           2.655           4.812        1
  171            32700           2.655           4.148        2
  172            32890           2.655           3.645        3
  173            33080           2.655           3.146        4
  174            33270           2.655           2.911        5
  175            33460           2.655           2.766        0
  176            33650           2.655            2.72        1
  177            33840           2.654           2.701        0
  178            34030           2.654           2.693        1
  179            34220           2.654           2.683        0
  180            34410           2.654           2.683        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  181            34600           2.654           2.754        0
  182            34790           2.654           2.844        1
  183            34980           2.654           2.772        2
  184            35170           2.654           2.724        0
  185            35360           2.654            2.74        0
  186            35550           2.654           2.826        1
  187            35740           2.653           2.808        0
  188            35930           2.653           2.928        0
  189            36120           2.653           3.367        0
  190            36310           2.653           4.376        0
  191            36500           2.653           6.426        1
  192            36690           2.653           6.873        0
  193            36880           2.653           9.705        0
  194            37070           2.653           12.51        1
  195            37260           2.653           11.82        2
  196            37450           2.653           8.437        3
  197            37640           2.653           5.015        4
  198            37830           2.653           4.243        5
  199            38020           2.653           3.584        0
  200            38210           2.653           3.324        1
  201            38400           2.653           3.078        2
  202            38590           2.653           2.785        0
  203            38780           2.653           2.797        0
  204            38970           2.653           2.933        1
  205            39160           2.653           2.901        0
  206            39350           2.653           2.915        0
  207            39540           2.653           2.983        1
  208            39730           2.653           2.988        2
  209            39920           2.653           2.882        3
  210            40110           2.652           2.847        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  211            40300           2.652           2.772        1
  212            40490           2.652           2.748        2
  213            40680           2.652           2.699        3
  214            40870           2.652           2.669        0
  215            41060           2.652           2.669        0
  216            41250           2.652           2.682        0
  217            41440           2.651           2.735        0
  218            41630           2.651           2.939        0
  219            41820           2.651           3.232        0
  220            42010           2.651           4.238        0
  221            42200           2.651           5.766        0
  222            42390           2.651           10.91        1
  223            42580           2.651           8.366        0
  224            42770           2.651           8.208        1
  225            42960           2.651           10.42        2
  226            43150            2.65           7.715        0
  227            43340            2.65           7.632        0
  228            43530            2.65           10.28        1
  229            43720            2.65           7.117        0
  230            43910            2.65            8.27        1
  231            44100            2.65            7.33        2
  232            44290            2.65           6.556        3
  233            44480            2.65           4.996        0
  234            44670            2.65            4.79        1
  235            44860            2.65           4.262        2
  236            45050            2.65           3.792        3
  237            45240            2.65           3.114        4
  238            45430            2.65           2.899        0
  239            45620            2.65           2.787        0
  240            45810           2.649           2.935        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  241            46000           2.649           3.027        0
  242            46190           2.649           3.721        0
  243            46380           2.649            6.08        0
  244            46570           2.649           6.658        1
  245            46760           2.649           8.871        0
  246            46950           2.649           8.027        0
  247            47140           2.649           10.05        1
  248            47330           2.649           9.579        2
  249            47520           2.649            7.05        3
  250            47710           2.648           4.877        0
  251            47900           2.648           6.838        1
  252            48090           2.648           5.968        0
  253            48280           2.648            6.17        1
  254            48470           2.648           4.782        2
  255            48660           2.648           4.177        3
  256            48850           2.648           3.799        4
  257            49040           2.648            3.24        0
  258            49230           2.648            3.12        1
  259            49420           2.648             2.9        2
  260            49610           2.648           2.809        0
  261            49800           2.648           2.737        0
  262            49990           2.648           2.836        1
  263            50180           2.648           2.816        0
  264            50370           2.648           2.823        0
  265            50560           2.648             3.4        0
  266            50750           2.648           3.806        1
  267            50940           2.648           3.583        0
  268            51130           2.648           3.793        1
  269            51320           2.648           3.598        0
  270            51510           2.648           4.066        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  271            51700           2.648           5.791        1
  272            51890           2.648            6.04        0
  273            52080           2.648           7.082        0
  274            52270           2.648           8.783        1
  275            52460           2.648           8.069        2
  276            52650           2.648           6.414        3
  277            52840           2.648           4.594        4
  278            53030           2.646           3.733        0
  279            53220           2.646           3.668        1
  280            53410           2.646            3.41        2
  281            53600           2.646           3.122        3
  282            53790           2.646           2.961        0
  283            53980           2.646           2.882        1
  284            54170           2.646            2.74        0
  285            54360           2.646           2.759        1
  286            54550           2.646           2.727        0
  287            54740           2.646           2.774        1
  288            54930           2.646           2.744        0
  289            55120           2.645           2.757        0
  290            55310           2.645           2.852        1
  291            55500           2.645           2.806        0
  292            55690           2.645           2.937        0
  293            55880           2.645           3.304        0
  294            56070           2.645           4.216        1
  295            56260           2.645            3.91        2
  296            56450           2.645           3.264        0
  297            56640           2.645           3.524        0
  298            56830           2.645           3.718        1
  299            57020           2.645           3.465        2
  300            57210           2.645           3.017        3

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  301            57400           2.645           2.982        0
  302            57590           2.645            3.06        0
  303            57780           2.645           3.174        1
  304            57970           2.645           3.072        0
  305            58160           2.645            3.42        1
  306            58350           2.645           3.172        0
  307            58540           2.645           3.004        1
  308            58730           2.645           3.065        0
  309            58920           2.645           3.389        0
  310            59110           2.645           3.822        0
  311            59300           2.645           4.519        0
  312            59490           2.645            5.88        1
  313            59680           2.645           5.493        2
  314            59870           2.645           4.107        0
  315            60060           2.645           10.06        1
  316            60250           2.645           5.755        2
  317            60440           2.644           5.279        0
  318            60630           2.644           4.302        1
  319            60820           2.644           3.869        0
  320            61010           2.644            4.27        0
  321            61200           2.644           5.725        1
  322            61390           2.644           4.926        2
  323            61580           2.644           4.631        3
  324            61770           2.644           3.753        4
  325            61960           2.643           3.219        0
  326            62150           2.643           3.063        1
  327            62340           2.643           2.915        2
  328            62530           2.643           2.811        3
  329            62720           2.643           2.769        0
  330            62910           2.643           2.771        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  331            63100           2.642           2.764        0
  332            63290           2.642           2.825        0
  333            63480           2.642           3.214        1
  334            63670           2.642           3.217        0
  335            63860           2.642           3.607        0
  336            64050           2.642            4.18        1
  337            64240           2.642           3.893        2
  338            64430           2.642           3.513        3
  339            64620           2.642           3.232        0
  340            64810           2.642           3.098        0
  341            65000           2.642           3.551        1
  342            65190           2.642           3.206        2
  343            65380           2.642           3.025        3
  344            65570           2.642           2.904        4
  345            65760           2.642           2.717        0
  346            65950           2.642           2.715        0
  347            66140           2.641           2.715        0
  348            66330           2.641           2.854        0
  349            66520           2.641           3.105        0
  350            66710           2.641            4.31        0
  351            66900           2.641           5.224        1
  352            67090           2.641           4.003        0
  353            67280           2.641           6.217        0
  354            67470           2.641           9.374        1
  355            67660           2.641           9.215        2
  356            67850           2.641           5.984        3
  357            68040           2.641           4.728        4
  358            68230           2.641           3.964        5
  359            68420           2.638           3.796        0
  360            68610           2.638           3.621        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  361            68800           2.638           3.211        2
  362            68990           2.638           2.941        3
  363            69180           2.638           2.825        0
  364            69370           2.638           2.726        0
  365            69560           2.637           2.726        0
  366            69750           2.637           2.875        1
  367            69940           2.637           2.898        2
  368            70130           2.637           2.737        0
  369            70320           2.637           2.778        0
  370            70510           2.637           2.914        0
  371            70700           2.637           2.964        0
  372            70890           2.637           3.863        0
  373            71080           2.637           4.896        0
  374            71270           2.637           7.723        0
  375            71460           2.637           12.28        1
  376            71650           2.637           10.83        2
  377            71840           2.637           9.343        3
  378            72030           2.637           8.021        4
  379            72220           2.637           5.154        5
  380            72410           2.637           4.453        6
  381            72600           2.637           3.424        7
  382            72790           2.637           3.004        8
  383            72980           2.637           2.887        0
  384            73170           2.637           2.883        1
  385            73360           2.637           2.807        0
  386            73550           2.637           2.726        1
  387            73740           2.637           2.653        0
  388            73930           2.637           2.656        1
  389            74120           2.637            2.65        0
  390            74310           2.637           2.666        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  391            74500           2.637           2.659        0
  392            74690           2.637           2.661        1
  393            74880           2.636           2.654        0
  394            75070           2.636           2.669        0
  395            75260           2.636           2.717        0
  396            75450           2.636           2.756        1
  397            75640           2.636           2.778        0
  398            75830           2.636           2.936        0
  399            76020           2.636            3.05        1
  400            76210           2.636            2.99        0
  401            76400           2.636           3.228        0
  402            76590           2.636           3.807        0
  403            76780           2.636           5.905        1
  404            76970           2.636           5.237        0
  405            77160           2.636           6.153        1
  406            77350           2.636           5.881        2
  407            77540           2.636           4.708        3
  408            77730           2.636           3.907        4
  409            77920           2.636           3.103        0
  410            78110           2.636           3.145        0
  411            78300           2.636           3.496        0
  412            78490           2.636           4.678        1
  413            78680           2.636           3.632        2
  414            78870           2.636           3.389        0
  415            79060           2.636           3.614        0
  416            79250           2.636           3.882        1
  417            79440           2.636           3.897        2
  418            79630           2.636           3.836        0
  419            79820           2.636           3.502        0
  420            80010           2.636           4.296        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  421            80200           2.636           5.093        1
  422            80390           2.636            5.15        2
  423            80580           2.636           4.349        3
  424            80770           2.636           3.676        4
  425            80960           2.636           3.499        5
  426            81150           2.636           3.147        6
  427            81340           2.636           2.762        0
  428            81530           2.636           2.703        0
  429            81720           2.636           2.727        0
  430            81910           2.636           2.916        1
  431            82100           2.636           2.815        0
  432            82290           2.636           2.872        1
  433            82480           2.636           2.838        0
  434            82670           2.635           2.866        0
  435            82860           2.635           3.135        0
  436            83050           2.635           4.038        0
  437            83240           2.635           6.828        0
  438            83430           2.635           8.763        0
  439            83620           2.635           10.63        1
  440            83810           2.635           13.89        0
  441            84000           2.635           13.44        1
  442            84190           2.635            9.44        2
  443            84380           2.635            11.1        3
  444            84570           2.635           5.768        4
  445            84760           2.635           5.071        0
  446            84950           2.635            4.88        1
  447            85140           2.635            4.56        2
  448            85330           2.635           4.201        3
  449            85520           2.635             3.9        0
  450            85710           2.635           3.716        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  451            85900           2.635           3.221        0
  452            86090           2.635           3.114        1
  453            86280           2.635           3.024        0
  454            86470           2.635           3.107        0
  455            86660           2.634           2.955        0
  456            86850           2.634           3.743        1
  457            87040           2.634           3.482        0
  458            87230           2.634           4.105        0
  459            87420           2.634           4.484        1
  460            87610           2.634           5.072        0
  461            87800           2.634           6.298        0
  462            87990           2.634           7.808        1
  463            88180           2.634            9.64        2
  464            88370           2.634           8.975        3
  465            88560           2.634           5.827        0
  466            88750           2.634           5.344        0
  467            88940           2.634           6.206        0
  468            89130           2.634            8.96        1
  469            89320           2.634           9.754        0
  470            89510           2.634           10.06        1
  471            89700           2.634           9.973        2
  472            89890           2.634           7.183        3
  473            90080           2.634           5.049        4
  474            90270           2.634           4.204        5
  475            90460           2.634           3.306        6
  476            90650           2.634           2.877        7
  477            90840           2.634           2.805        8
  478            91030           2.634           2.803        0
  479            91220           2.634           2.792        0
  480            91410           2.634            2.68        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  481            91600           2.633           2.736        0
  482            91790           2.633           2.861        0
  483            91980           2.633           3.376        0
  484            92170           2.633           4.147        0
  485            92360           2.633           5.887        0
  486            92550           2.633           10.82        1
  487            92740           2.633           9.021        2
  488            92930           2.633           6.739        3
  489            93120           2.633           4.604        4
  490            93310           2.633           4.093        5
  491            93500           2.633           3.888        6
  492            93690           2.633           3.123        0
  493            93880           2.633           3.093        1
  494            94070           2.633           2.868        0
  495            94260           2.633           2.839        1
  496            94450           2.633           2.809        0
  497            94640           2.633           2.698        0
  498            94830           2.633           2.802        0
  499            95020           2.633           3.232        0
  500            95210           2.633           4.174        0
  501            95400           2.633           6.103        0
  502            95590           2.633           7.683        0
  503            95780           2.633           9.202        1
  504            95970           2.633           10.45        2
  505            96160           2.633           8.977        3
  506            96350           2.633           7.568        4
  507            96540           2.633            4.98        5
  508            96730           2.633           3.547        6
  509            96920           2.633           3.155        7
  510            97110           2.633           2.836        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  511            97300           2.633           2.788        1
  512            97490           2.633           2.752        2
  513            97680           2.633           2.735        0
  514            97870           2.633           2.681        0
  515            98060           2.632           2.721        0
  516            98250           2.632           2.799        0
  517            98440           2.632           3.042        1
  518            98630           2.632           3.058        0
  519            98820           2.632           3.318        0
  520            99010           2.632             3.8        1
  521            99200           2.632            3.86        0
  522            99390           2.632           3.891        0
  523            99580           2.632           6.329        1
  524            99770           2.631           5.049        0
  525            99960           2.631           5.394        0
  526           100150           2.631           8.385        0
  527           100340           2.631           8.876        1
  528           100530           2.631           12.42        2
  529           100720           2.631            8.96        3
  530           100910           2.631           5.934        4
  531           101100           2.631           4.574        5
  532           101290           2.631           3.968        0
  533           101480           2.629           3.896        0
  534           101670           2.628           4.211        0
  535           101860           2.628           7.062        1
  536           102050           2.628           5.561        2
  537           102240           2.628           5.608        0
  538           102430           2.628           5.093        1
  539           102620           2.628           4.058        2
  540           102810           2.628           3.464        3

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  541           103000           2.628           3.332        4
  542           103190           2.628           2.816        0
  543           103380           2.628           2.855        0
  544           103570           2.628           2.891        1
  545           103760           2.628            2.81        0
  546           103950           2.628           2.909        0
  547           104140           2.628           2.984        0
  548           104330           2.628           3.674        1
  549           104520           2.628           4.039        0
  550           104710           2.628           4.385        0
  551           104900           2.628           7.035        0
  552           105090           2.628           8.048        0
  553           105280           2.628           12.99        1
  554           105470           2.628           12.69        0
  555           105660           2.628           12.91        1
  556           105850           2.628           12.23        2
  557           106040           2.628           10.12        3
  558           106230           2.628           7.658        4
  559           106420           2.628           5.418        5
  560           106610           2.628           3.697        6
  561           106800           2.628           3.062        7
  562           106990           2.628           2.877        8
  563           107180           2.627           2.801        0
  564           107370           2.627           2.683        1
  565           107560           2.627           2.663        0
  566           107750           2.627           2.673        0
  567           107940           2.627           2.695        1
  568           108130           2.627           2.669        0
  569           108320           2.627           2.721        0
  570           108510           2.627           2.837        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  571           108700           2.627           3.254        1
  572           108890           2.627           3.037        0
  573           109080           2.626           3.332        0
  574           109270           2.626           3.817        1
  575           109460           2.626           3.775        0
  576           109650           2.626           4.581        1
  577           109840           2.626           4.325        2
  578           110030           2.626           3.794        3
  579           110220           2.626           3.161        0
  580           110410           2.626           3.176        0
  581           110600           2.626           3.403        1
  582           110790           2.626            3.21        2
  583           110980           2.626           2.998        0
  584           111170           2.626            3.12        1
  585           111360           2.626           2.828        0
  586           111550           2.626           2.912        0
  587           111740           2.626           3.148        1
  588           111930           2.626           3.167        2
  589           112120           2.626           2.912        3
  590           112310           2.626           2.804        0
  591           112500           2.626           2.822        0
  592           112690           2.626           2.899        1
  593           112880           2.626           2.811        2
  594           113070           2.626            2.76        3
  595           113260           2.626           2.737        0
  596           113450           2.625           2.655        0
  597           113640           2.625           2.725        0
  598           113830           2.625           2.956        1
  599           114020           2.625           2.826        0
  600           114210           2.625           2.866        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  601           114400           2.625           2.966        1
  602           114590           2.625            3.01        0
  603           114780           2.624           3.375        0
  604           114970           2.624           4.314        1
  605           115160           2.624           3.623        2
  606           115350           2.624           3.296        0
  607           115540           2.624           3.279        1
  608           115730           2.624           3.166        2
  609           115920           2.624           2.992        3
  610           116110           2.623           2.961        0
  611           116300           2.623           2.845        1
  612           116490           2.623           2.777        0
  613           116680           2.623           2.777        0
  614           116870           2.623           2.887        1
  615           117060           2.623           2.843        0
  616           117250           2.623           2.895        1
  617           117440           2.623           2.786        0
  618           117630           2.623           2.843        0
  619           117820           2.623            3.25        0
  620           118010           2.623           4.043        0
  621           118200           2.623           4.825        0
  622           118390           2.623           8.272        0
  623           118580           2.623            15.3        0
  624           118770           2.623           16.33        0
  625           118960           2.623           20.02        1
  626           119150           2.623           20.77        2
  627           119340           2.623           17.55        3
  628           119530           2.623           13.95        4
  629           119720           2.623            8.87        5
  630           119910           2.623           6.547        6

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  631           120100           2.623           5.069        7
  632           120290           2.623           4.065        8
  633           120480           2.623           3.663        9
  634           120670           2.623           3.375        0
  635           120860           2.623           3.358        0
  636           121050           2.623            2.88        0
  637           121240           2.623           3.366        0
  638           121430           2.623           3.555        0
  639           121620           2.623           5.294        1
  640           121810           2.623           4.452        2
  641           122000           2.623           4.343        0
  642           122190           2.623           4.244        1
  643           122380           2.623           3.675        2
  644           122570           2.623           3.145        0
  645           122760           2.623           3.317        1
  646           122950           2.623           3.072        2
  647           123140           2.623           2.852        3
  648           123330           2.622           2.763        0
  649           123520           2.622           2.767        0
  650           123710           2.622           2.804        1
  651           123900           2.622            2.84        0
  652           124090           2.622           2.868        1
  653           124280           2.622           2.762        2
  654           124470           2.622            2.69        0
  655           124660           2.622             2.7        1
  656           124850           2.622           2.664        0
  657           125040           2.622           2.705        1
  658           125230           2.622           2.687        2
  659           125420           2.622           2.658        0
  660           125610           2.622           2.647        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  661           125800           2.622           2.645        0
  662           125990           2.622           2.654        0
  663           126180           2.622           2.696        0
  664           126370           2.622           2.834        1
  665           126560           2.621           2.808        0
  666           126750           2.621           2.887        1
  667           126940           2.621           2.871        0
  668           127130           2.621           2.882        0
  669           127320           2.621           3.047        0
  670           127510           2.621           3.948        0
  671           127700           2.621           4.752        1
  672           127890           2.621           4.786        0
  673           128080           2.621            7.55        1
  674           128270           2.621           6.097        2
  675           128460           2.621           5.045        3
  676           128650           2.621           4.069        4
  677           128840           2.621           3.161        5
  678           129030           2.621            2.83        6
  679           129220           2.621           2.652        0
  680           129410           2.621           2.659        0
  681           129600           2.621           2.693        0
  682           129790           2.621           2.828        0
  683           129980           2.621           3.273        1
  684           130170           2.621           3.302        0
  685           130360           2.621           3.403        1
  686           130550           2.621            3.41        0
  687           130740           2.621           3.103        0
  688           130930           2.621           3.813        0
  689           131120           2.621           6.008        1
  690           131310           2.621           5.115        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  691           131500           2.621           3.843        3
  692           131690            2.62            3.57        0
  693           131880            2.62            3.69        1
  694           132070            2.62           3.596        0
Optimization terminated: time limit exceeded.
