Single objective optimization:
17 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   53            10280           3.536           4.801        1
   54            10470           3.536            4.86        0
   55            10660           3.536           5.055        0
   56            10850           3.535           5.759        0
   57            11040           3.535           6.426        1
   58            11230           3.535           6.575        2
   59            11420           3.535           6.493        3
   60            11610           3.534           6.115        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   61            11800           3.534           5.596        0
   62            11990           3.529           6.262        0
   63            12180           3.528           8.608        0
   64            12370           3.527           11.94        0
   65            12560           3.527           15.37        1
   66            12750           3.527           14.25        2
   67            12940           3.527           13.46        0
   68            13130           3.527           13.08        1
   69            13320           3.527           11.93        2
   70            13510           3.527           9.219        3
   71            13700           3.527           8.564        4
   72            13890           3.527           5.917        5
   73            14080           3.527           4.907        0
   74            14270           3.527           4.485        0
   75            14460           3.527           4.828        1
   76            14650           3.527           4.971        0
   77            14840           3.526           4.458        0
   78            15030           3.526           5.944        0
   79            15220           3.526           8.159        0
   80            15410           3.526           10.35        0
   81            15600           3.526           16.06        1
   82            15790           3.526           13.57        2
   83            15980           3.526           11.34        3
   84            16170           3.526           8.401        4
   85            16360           3.526           6.874        5
   86            16550           3.526           6.114        6
   87            16740           3.526           5.091        7
   88            16930           3.526           4.979        0
   89            17120           3.526           5.083        1
   90            17310           3.525           5.429        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
   91            17500           3.525           4.357        0
   92            17690           3.525           4.192        1
   93            17880           3.525           4.227        0
   94            18070           3.525           4.605        0
   95            18260           3.524           4.518        0
   96            18450           3.523           5.216        0
   97            18640           3.523           7.916        0
   98            18830           3.523           9.641        0
   99            19020           3.522           11.14        0
  100            19210           3.522           16.19        1
  101            19400           3.522           14.61        2
  102            19590           3.522           11.97        3
  103            19780           3.522           9.517        4
  104            19970           3.522           8.667        5
  105            20160           3.522           6.811        6
  106            20350           3.522           6.068        7
  107            20540           3.522           4.533        8
  108            20730           3.522           4.539        0
  109            20920           3.522           4.075        0
  110            21110           3.522           4.404        1
  111            21300           3.522           4.058        2
  112            21490           3.522           4.208        0
  113            21680           3.522           4.226        0
  114            21870           3.522           4.082        0
  115            22060           3.522           4.139        0
  116            22250           3.522           5.462        0
  117            22440           3.522             7.8        0
  118            22630           3.522           11.02        1
  119            22820           3.521           9.354        0
  120            23010           3.521           9.778        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  121            23200           3.521           9.258        2
  122            23390           3.521           7.944        0
  123            23580           3.521           9.135        0
  124            23770           3.521           14.67        0
  125            23960           3.521           13.93        1
  126            24150           3.521            11.9        2
  127            24340           3.521           12.82        3
  128            24530           3.521           8.199        4
  129            24720           3.521           6.312        5
  130            24910           3.521           5.163        6
  131            25100           3.521           4.779        7
  132            25290           3.521           4.495        0
  133            25480           3.521           4.043        0
  134            25670           3.521            4.38        1
  135            25860            3.52           3.917        0
  136            26050            3.52           4.153        1
  137            26240            3.52           4.105        0
  138            26430            3.52           4.139        1
  139            26620            3.52           4.227        0
  140            26810            3.52           4.306        1
  141            27000            3.52           3.956        0
  142            27190            3.52           4.317        0
  143            27380            3.52           4.416        0
  144            27570           3.518           5.438        0
  145            27760           3.518           8.311        0
  146            27950           3.517            10.2        0
  147            28140           3.517           12.76        1
  148            28330           3.517           14.48        0
  149            28520           3.517           14.75        1
  150            28710           3.517           15.23        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  151            28900           3.517            14.1        3
  152            29090           3.517           13.23        4
  153            29280           3.517           7.844        5
  154            29470           3.517           5.861        6
  155            29660           3.517           5.202        0
  156            29850           3.517           4.755        1
  157            30040           3.517           4.356        0
  158            30230           3.517           4.137        0
  159            30420           3.517           4.738        1
  160            30610           3.517           4.447        0
  161            30800           3.517           4.464        1
  162            30990           3.517           4.359        2
  163            31180           3.517           4.211        3
  164            31370           3.515           3.878        0
  165            31560           3.515           4.132        1
  166            31750           3.515           4.031        0
  167            31940           3.515           4.178        0
  168            32130           3.515           4.207        1
  169            32320           3.514           4.013        0
  170            32510           3.514            4.28        0
  171            32700           3.514           4.598        0
  172            32890           3.514           5.614        0
  173            33080           3.514           7.897        0
  174            33270           3.514           7.803        1
  175            33460           3.514           10.05        2
  176            33650           3.514           7.405        0
  177            33840           3.514           9.061        1
  178            34030           3.514            7.71        2
  179            34220           3.514            4.89        3
  180            34410           3.514           4.815        4

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  181            34600           3.514           4.402        5
  182            34790           3.514               4        0
  183            34980           3.514           4.029        1
  184            35170           3.514           3.837        0
  185            35360           3.514           3.745        0
  186            35550           3.514           4.085        0
  187            35740           3.514           4.248        0
  188            35930           3.514           5.706        0
  189            36120           3.514           10.81        1
  190            36310           3.514           9.128        0
  191            36500           3.514           14.25        0
  192            36690           3.514           12.12        0
  193            36880           3.514           13.03        1
  194            37070           3.514           10.17        0
  195            37260           3.514           13.89        1
  196            37450           3.513           17.87        0
  197            37640           3.513            14.3        1
  198            37830           3.513           13.42        2
  199            38020           3.513            14.4        3
  200            38210           3.511           10.88        0
  201            38400           3.496           12.82        0
  202            38590           3.496           11.05        1
  203            38780           3.496           9.421        2
  204            38970           3.496           7.631        3
  205            39160           3.496           6.223        4
  206            39350           3.495            5.23        0
  207            39540           3.495           5.378        0
  208            39730           3.495           5.899        1
  209            39920           3.494           5.594        0
  210            40110           3.494           5.175        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  211            40300           3.494           4.974        0
  212            40490           3.494           5.537        0
  213            40680           3.494           6.869        0
  214            40870           3.492            8.67        0
  215            41060           3.492           13.26        1
  216            41250           3.492           15.71        0
  217            41440           3.492           10.96        1
  218            41630           3.492           11.49        2
  219            41820           3.492           11.06        0
  220            42010           3.492           14.52        1
  221            42200           3.492           10.38        2
  222            42390           3.492           8.781        0
  223            42580           3.492           10.56        1
  224            42770           3.492           8.463        2
  225            42960           3.492           5.785        3
  226            43150           3.492           4.925        4
  227            43340           3.492           4.725        5
  228            43530           3.492           5.067        6
  229            43720           3.492           4.396        0
  230            43910           3.492            3.83        0
  231            44100           3.492            3.94        0
  232            44290           3.491           4.613        0
  233            44480           3.491           5.181        0
  234            44670           3.491           5.649        0
  235            44860           3.491           6.935        0
  236            45050            3.49           10.88        0
  237            45240            3.49           16.05        0
  238            45430            3.49            18.4        0
  239            45620            3.49            21.4        0
  240            45810            3.49           26.82        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  241            46000            3.49           25.55        0
  242            46190            3.49           29.86        0
  243            46380            3.49            26.9        1
  244            46570            3.49           24.18        0
  245            46760            3.49           30.73        0
  246            46950            3.49           26.95        1
  247            47140            3.49           30.17        2
  248            47330            3.49            26.5        3
  249            47520            3.49           19.14        4
  250            47710            3.49           18.93        5
  251            47900            3.49           13.46        6
  252            48090            3.49            9.39        7
  253            48280            3.49           7.075        0
  254            48470            3.49           5.651        1
  255            48660            3.49           5.411        2
  256            48850            3.49           5.611        3
  257            49040            3.49           5.113        0
  258            49230            3.49           5.057        1
  259            49420            3.49           4.539        0
  260            49610           3.489           4.442        0
  261            49800           3.489           4.528        1
  262            49990           3.489           5.249        0
  263            50180           3.488           4.701        0
  264            50370           3.488            5.99        1
  265            50560           3.488           5.651        2
  266            50750           3.488           5.525        3
  267            50940           3.488           4.337        0
  268            51130           3.488           5.204        1
  269            51320           3.487           4.806        0
  270            51510           3.487           4.611        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  271            51700           3.487           4.257        0
  272            51890           3.487           4.672        1
  273            52080           3.487            4.61        2
  274            52270           3.487           4.227        0
  275            52460           3.487           3.846        0
  276            52650           3.487           4.192        0
  277            52840           3.487           4.424        0
  278            53030           3.487           5.265        0
  279            53220           3.487           6.729        1
  280            53410           3.487           6.632        0
  281            53600           3.486           7.121        0
  282            53790           3.486            8.53        1
  283            53980           3.486           9.113        0
  284            54170           3.486           11.43        1
  285            54360           3.486           11.05        2
  286            54550           3.486           7.591        3
  287            54740           3.486           6.219        4
  288            54930           3.486           5.022        5
  289            55120           3.486           4.467        6
  290            55310           3.486           4.213        7
  291            55500           3.486           3.957        0
  292            55690           3.486           3.926        0
  293            55880           3.486           3.945        0
  294            56070           3.486            4.33        1
  295            56260           3.486           4.055        0
  296            56450           3.486           3.975        0
  297            56640           3.486            4.62        1
  298            56830           3.486           4.589        2
  299            57020           3.486           4.277        0
  300            57210           3.485           4.481        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  301            57400           3.485           4.708        0
  302            57590           3.485           5.648        0
  303            57780           3.485           9.904        1
  304            57970           3.485           7.885        0
  305            58160           3.485            11.4        0
  306            58350           3.485           11.08        1
  307            58540           3.484           7.481        0
  308            58730           3.484           9.716        0
  309            58920           3.484           17.39        0
  310            59110           3.484           20.63        1
  311            59300           3.484           19.45        0
  312            59490           3.484           18.96        1
  313            59680           3.484           17.82        2
  314            59870           3.484            13.4        3
  315            60060           3.484            11.3        4
  316            60250           3.484           9.672        5
  317            60440           3.484           7.817        6
  318            60630           3.484           5.932        7
  319            60820           3.484           5.465        8
  320            61010           3.484           4.982        0
  321            61200           3.484           4.258        0
  322            61390           3.484           4.741        1
  323            61580           3.484           4.469        0
  324            61770           3.484           4.202        1
  325            61960           3.484           4.426        0
  326            62150           3.484           4.006        0
  327            62340           3.484           4.567        0
  328            62530           3.484           5.884        1
  329            62720           3.484           6.051        2
  330            62910           3.484            4.84        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  331            63100           3.484           4.937        1
  332            63290           3.483           4.526        0
  333            63480           3.483           4.656        1
  334            63670           3.483           4.494        2
  335            63860           3.483           4.205        3
  336            64050           3.483           3.915        4
  337            64240           3.483           3.742        0
  338            64430           3.483           4.002        0
  339            64620           3.483           3.903        0
  340            64810           3.483           4.371        0
  341            65000           3.483           4.322        0
  342            65190           3.483           6.067        0
  343            65380           3.483           7.249        0
  344            65570           3.483           11.75        1
  345            65760           3.483           12.58        0
  346            65950           3.483           9.721        0
  347            66140           3.483            10.7        0
  348            66330           3.483           16.88        1
  349            66520           3.483           14.94        0
  350            66710           3.483           15.17        1
  351            66900           3.483           15.56        2
  352            67090           3.483           16.19        3
  353            67280           3.483           14.75        4
  354            67470           3.483           9.508        5
  355            67660           3.483           8.347        6
  356            67850           3.483           6.589        7
  357            68040           3.483           5.251        0
  358            68230           3.483           4.587        1
  359            68420           3.482           4.265        0
  360            68610           3.482            4.15        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  361            68800           3.482            3.96        0
  362            68990           3.482           4.751        0
  363            69180           3.482           4.819        0
  364            69370           3.482           5.321        1
  365            69560           3.482           5.164        2
  366            69750           3.482           5.667        3
  367            69940           3.482           4.677        0
  368            70130           3.482           4.712        1
  369            70320           3.482           4.396        0
  370            70510           3.482            4.47        1
  371            70700           3.482           3.975        0
  372            70890           3.482           4.128        0
  373            71080           3.482           4.363        1
  374            71270           3.482           4.235        2
  375            71460           3.482           3.943        0
  376            71650           3.482           4.215        0
  377            71840           3.482           4.828        1
  378            72030           3.482           4.278        2
  379            72220           3.481           4.145        0
  380            72410           3.481           4.372        1
  381            72600           3.481           4.212        0
  382            72790           3.481           4.116        0
  383            72980           3.481            4.55        0
  384            73170           3.481           5.486        0
  385            73360           3.481           9.669        0
  386            73550           3.481           11.28        0
  387            73740           3.481           14.25        0
  388            73930           3.481           18.12        1
  389            74120           3.481            17.7        2
  390            74310           3.481           15.94        3

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  391            74500           3.481           13.31        4
  392            74690           3.481           10.41        5
  393            74880           3.481           7.605        6
  394            75070           3.481           5.469        7
  395            75260           3.481           4.858        8
  396            75450           3.481           4.133        0
  397            75640           3.481           4.127        0
  398            75830           3.481           4.345        0
  399            76020           3.481           4.913        0
  400            76210           3.481           6.148        1
  401            76400           3.481           5.462        0
  402            76590           3.481           5.579        0
  403            76780           3.481           7.025        0
  404            76970           3.481           10.54        0
  405            77160           3.481           15.97        1
  406            77350           3.481           14.98        2
  407            77540           3.481           10.79        3
  408            77730           3.481           7.687        4
  409            77920           3.481           6.708        5
  410            78110            3.48           5.624        0
  411            78300            3.48           5.398        1
  412            78490            3.48           5.052        0
  413            78680            3.48           4.868        1
  414            78870            3.48           4.475        0
  415            79060            3.48            4.51        1
  416            79250            3.48           4.645        0
  417            79440            3.48           4.778        1
  418            79630            3.48           4.443        0
  419            79820           3.479           4.842        0
  420            80010           3.479           5.709        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  421            80200           3.479           7.731        1
  422            80390           3.479           7.929        2
  423            80580           3.479           6.999        3
  424            80770           3.479           5.148        4
  425            80960           3.479           4.719        5
  426            81150           3.479            4.37        6
  427            81340           3.479           4.021        0
  428            81530           3.479           4.125        0
  429            81720           3.479           3.914        0
  430            81910           3.478           3.919        0
  431            82100           3.478           4.796        0
  432            82290           3.478           5.243        1
  433            82480           3.478           5.204        0
  434            82670           3.478            5.78        0
  435            82860           3.478           7.378        1
  436            83050           3.478           7.006        0
  437            83240           3.478           7.154        0
  438            83430           3.478           8.879        1
  439            83620           3.478           9.362        2
  440            83810           3.478           7.463        3
  441            84000           3.478           6.589        4
  442            84190           3.478           5.854        5
  443            84380           3.478           5.079        0
  444            84570           3.478            4.74        1
  445            84760           3.477            5.01        0
  446            84950           3.477           4.844        1
  447            85140           3.477           4.104        0
  448            85330           3.477           4.471        0
  449            85520           3.477            4.47        0
  450            85710           3.477             5.4        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  451            85900           3.477           5.252        2
  452            86090           3.477           4.676        3
  453            86280           3.477           4.189        4
  454            86470           3.477           3.845        0
  455            86660           3.477           3.882        0
  456            86850           3.477           4.053        0
  457            87040           3.477           4.569        0
  458            87230           3.477           5.557        1
  459            87420           3.477           5.524        0
  460            87610           3.477           5.576        0
  461            87800           3.477            7.62        1
  462            87990           3.477           7.406        0
  463            88180           3.476            8.08        0
  464            88370           3.476           11.02        0
  465            88560           3.476           16.93        0
  466            88750           3.476           20.29        1
  467            88940           3.476            13.3        2
  468            89130           3.476           14.32        0
  469            89320           3.476           17.05        1
  470            89510           3.476           18.78        2
  471            89700           3.476           15.43        3
  472            89890           3.476           12.17        4
  473            90080           3.476           8.574        5
  474            90270           3.476           5.829        6
  475            90460           3.476           5.211        7
  476            90650           3.476           4.097        8
  477            90840           3.476            4.04        0
  478            91030           3.475            4.48        0
  479            91220           3.475           3.851        1
  480            91410           3.475           3.869        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  481            91600           3.475           4.152        0
  482            91790           3.475           4.011        0
  483            91980           3.475           4.215        0
  484            92170           3.475           4.723        1
  485            92360           3.475           5.025        0
  486            92550           3.475           5.813        1
  487            92740           3.475           5.361        2
  488            92930           3.475           5.784        3
  489            93120           3.475           4.456        0
  490            93310           3.475           4.354        0
  491            93500           3.475            4.81        1
  492            93690           3.475           4.459        2
  493            93880           3.475           4.213        3
  494            94070           3.475           4.138        4
  495            94260           3.475           4.344        5
  496            94450           3.475           4.089        0
  497            94640           3.475           4.132        0
  498            94830           3.474           4.145        0
  499            95020           3.474             3.8        0
  500            95210           3.474           3.923        1
  501            95400           3.474           3.804        2
  502            95590           3.474           3.896        0
  503            95780           3.474           3.762        0
  504            95970           3.474           4.807        1
  505            96160           3.474           4.348        0
  506            96350           3.473           4.318        0
  507            96540           3.473            4.48        1
  508            96730           3.473           4.533        2
  509            96920           3.473           3.987        0
  510            97110           3.473           4.538        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  511            97300           3.473           4.219        2
  512            97490           3.473           3.992        0
  513            97680           3.473            4.14        0
  514            97870           3.473           3.965        0
  515            98060           3.473           4.825        1
  516            98250           3.473           4.304        0
  517            98440           3.473           4.757        0
  518            98630           3.473           5.537        1
  519            98820           3.473           5.796        0
  520            99010           3.473           6.185        0
  521            99200           3.473           9.832        1
  522            99390           3.473           9.864        2
  523            99580           3.473           8.651        3
  524            99770           3.473           7.024        4
  525            99960           3.473           5.965        5
  526           100150           3.473           5.657        0
  527           100340           3.473           5.008        1
  528           100530           3.472           3.926        0
  529           100720           3.472           4.447        0
  530           100910           3.471           4.397        0
  531           101100           3.471           4.323        1
  532           101290            3.47           4.197        0
  533           101480            3.47            5.14        1
  534           101670            3.47           4.368        2
  535           101860            3.47           4.338        3
  536           102050            3.47           3.987        0
  537           102240           3.469           3.955        0
  538           102430           3.469           4.332        0
  539           102620           3.469           4.569        0
  540           102810           3.469            5.42        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  541           103000           3.469           7.732        1
  542           103190           3.469           8.002        2
  543           103380           3.469           7.354        0
  544           103570           3.469           6.078        0
  545           103760           3.469           9.628        1
  546           103950           3.469            7.46        0
  547           104140           3.469           11.83        1
  548           104330           3.469           8.549        2
  549           104520           3.468           7.232        0
  550           104710           3.466           7.161        0
  551           104900           3.465           8.663        0
  552           105090           3.465            9.58        1
  553           105280           3.465           11.36        0
  554           105470           3.465           12.38        1
  555           105660           3.465           10.75        2
  556           105850           3.465           8.588        3
  557           106040           3.465           6.726        4
  558           106230           3.465           5.685        0
  559           106420           3.465            5.75        1
  560           106610           3.465           5.089        2
  561           106800           3.465           4.843        3
  562           106990           3.465            4.34        4
  563           107180           3.465           4.088        5
  564           107370           3.464           4.302        0
  565           107560           3.464           4.086        0
  566           107750           3.464           4.194        0
  567           107940           3.464           4.422        0
  568           108130           3.463           4.588        0
  569           108320           3.463           4.551        1
  570           108510           3.463           4.302        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  571           108700           3.463           4.692        0
  572           108890           3.463           6.145        0
  573           109080           3.463           9.234        1
  574           109270           3.463           8.168        2
  575           109460           3.463           6.015        3
  576           109650           3.463           5.039        4
  577           109840           3.463           4.795        5
  578           110030           3.463           4.462        0
  579           110220           3.463           4.387        0
  580           110410           3.462           4.871        0
  581           110600           3.462           4.499        0
  582           110790           3.462           5.516        1
  583           110980           3.462            5.15        2
  584           111170           3.462           4.575        0
  585           111360           3.462           4.668        0
  586           111550           3.462           5.132        0
  587           111740           3.461           6.667        0
  588           111930           3.461           8.215        1
  589           112120           3.461            9.39        2
  590           112310           3.461           8.437        0
  591           112500           3.461           8.243        1
  592           112690           3.461           7.239        2
  593           112880           3.461               6        0
  594           113070           3.461           6.058        1
  595           113260           3.461           5.898        2
  596           113450           3.461           5.531        0
  597           113640           3.461           4.718        0
  598           113830            3.46           5.458        0
  599           114020            3.46           10.05        1
  600           114210            3.46           7.253        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  601           114400            3.46           6.044        0
  602           114590            3.46           7.273        1
  603           114780            3.46            5.59        2
  604           114970            3.46           4.609        3
  605           115160            3.46           4.227        4
  606           115350            3.46           4.298        0
  607           115540            3.46            3.84        1
  608           115730           3.459           3.819        0
  609           115920           3.459           4.333        0
  610           116110           3.459           4.833        0
  611           116300           3.459           4.811        1
  612           116490           3.459           4.599        2
  613           116680           3.459           3.745        3
  614           116870           3.459           4.002        0
  615           117060           3.459           3.757        0
  616           117250           3.459           4.004        0
  617           117440           3.459           4.292        0
  618           117630           3.459           5.022        1
  619           117820           3.459           4.977        2
  620           118010           3.459           4.964        3
  621           118200           3.459           4.647        0
  622           118390           3.459           4.618        0
  623           118580           3.457           4.844        0
  624           118770           3.457           5.569        0
  625           118960           3.457            7.45        1
  626           119150           3.457           8.482        0
  627           119340           3.457           8.442        1
  628           119530           3.457           6.814        0
  629           119720           3.457           9.088        1
  630           119910           3.457           6.977        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  631           120100           3.457           6.206        3
  632           120290           3.457           5.368        4
  633           120480           3.457           4.613        5
  634           120670           3.456           4.887        0
  635           120860           3.456           4.449        1
  636           121050           3.456           4.208        0
  637           121240           3.456            3.83        0
  638           121430           3.456           3.903        1
  639           121620           3.456           4.009        0
  640           121810           3.456           4.661        0
  641           122000           3.456            5.15        1
  642           122190           3.456           4.597        2
  643           122380           3.456           4.473        3
  644           122570           3.456           4.779        4
  645           122760           3.455           4.335        0
  646           122950           3.455           4.264        1
  647           123140           3.455           4.659        2
  648           123330           3.455           4.369        0
  649           123520           3.455           3.867        0
  650           123710           3.455            3.86        0
  651           123900           3.455           3.764        1
  652           124090           3.455           3.928        0
  653           124280           3.455           4.037        0
  654           124470           3.455           4.029        0
  655           124660           3.455           4.608        0
  656           124850           3.455           5.776        1
  657           125040           3.455           5.532        2
  658           125230           3.455            4.84        0
  659           125420           3.455           5.423        1
  660           125610           3.455           5.312        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  661           125800           3.455           4.564        3
  662           125990           3.455           4.234        4
  663           126180           3.455           4.002        5
  664           126370           3.455           4.741        0
  665           126560           3.455           3.975        0
  666           126750           3.455           4.099        1
  667           126940           3.455           4.049        0
  668           127130           3.455             3.9        0
  669           127320           3.455           3.753        1
  670           127510           3.455           3.702        0
  671           127700           3.455           4.249        0
  672           127890           3.455           4.088        0
  673           128080           3.455           4.785        0
  674           128270           3.455           6.003        0
  675           128460           3.455             7.3        1
  676           128650           3.455           7.319        2
  677           128840           3.455           5.803        0
  678           129030           3.455           6.276        1
  679           129220           3.455           6.192        0
  680           129410           3.455           6.523        0
  681           129600           3.455           7.422        1
  682           129790           3.455           7.159        0
  683           129980           3.455           11.47        1
  684           130170           3.455           7.955        2
  685           130360           3.455           5.727        3
  686           130550           3.455           4.653        0
  687           130740           3.455            5.12        0
  688           130930           3.455           5.719        1
  689           131120           3.455           5.383        0
  690           131310           3.455           6.755        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  691           131500           3.455           7.661        0
  692           131690           3.455           10.76        1
  693           131880           3.455           12.71        2
  694           132070           3.455           8.461        3
  695           132260           3.455           7.791        4
  696           132450           3.455           7.052        5
  697           132640           3.455           6.016        6
  698           132830           3.455           4.592        0
  699           133020           3.455           4.305        0
  700           133210           3.455           4.214        0
  701           133400           3.455           4.394        0
  702           133590           3.455           5.584        0
  703           133780           3.455           10.72        1
  704           133970           3.455           7.185        0
  705           134160           3.454           9.174        0
  706           134350           3.454            9.39        1
  707           134540           3.454            8.51        0
  708           134730           3.454           9.186        1
  709           134920           3.454           12.64        2
  710           135110           3.454           10.25        0
  711           135300           3.454           13.22        1
  712           135490           3.454           10.12        2
  713           135680           3.454           7.066        3
  714           135870           3.454           5.835        4
  715           136060           3.454           4.785        5
  716           136250           3.454           4.926        6
  717           136440           3.454           4.739        7
  718           136630           3.454           4.019        0
  719           136820           3.454           4.781        0
  720           137010           3.454           4.119        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  721           137200           3.454           4.145        0
  722           137390           3.454           4.678        1
  723           137580           3.454           4.706        2
  724           137770           3.454            4.05        0
  725           137960           3.454           4.208        1
  726           138150           3.454           4.547        0
  727           138340           3.454             4.4        0
  728           138530           3.454           4.361        0
  729           138720           3.454           4.724        1
  730           138910           3.454           4.574        0
  731           139100           3.454           4.858        0
  732           139290           3.454           5.087        0
  733           139480           3.454           8.072        0
  734           139670           3.454           10.07        1
  735           139860           3.454           10.14        0
  736           140050           3.454           11.47        0
  737           140240           3.454           18.54        0
  738           140430           3.454           17.74        0
  739           140620           3.454            30.4        0
  740           140810           3.454           23.27        1
  741           141000           3.454           24.63        0
  742           141190           3.454           29.32        0
  743           141380           3.454           25.16        0
  744           141570           3.454           27.55        1
  745           141760           3.454           32.44        2
  746           141950           3.454           26.97        3
  747           142140           3.454           22.39        4
  748           142330           3.454           19.84        5
  749           142520           3.454           17.34        6
  750           142710           3.454           9.372        7

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  751           142900           3.454           8.317        8
  752           143090           3.454           5.368        9
  753           143280           3.454             4.4       10
  754           143470           3.454           5.243       11
  755           143660           3.454           4.249       12
  756           143850           3.453           4.113        0
  757           144040           3.453           4.029        1
  758           144230           3.453           4.649        0
  759           144420           3.453           4.075        0
  760           144610           3.453           3.813        0
  761           144800           3.453           3.791        0
  762           144990           3.453           3.878        0
  763           145180           3.453            4.55        0
  764           145370           3.453           6.001        0
  765           145560           3.453            11.3        1
  766           145750           3.453           7.679        0
  767           145940           3.453           8.527        1
  768           146130           3.453           8.167        2
  769           146320           3.451           7.084        0
  770           146510           3.451            7.16        1
  771           146700           3.451           5.276        0
  772           146890           3.451            5.68        1
  773           147080           3.451           5.425        2
  774           147270           3.451           4.625        3
  775           147460           3.451           4.278        0
  776           147650            3.45           4.349        0
  777           147840            3.45           4.808        1
  778           148030            3.45           4.865        0
  779           148220            3.45           4.946        1
  780           148410            3.45           4.364        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  781           148600            3.45           4.714        1
  782           148790            3.45           5.228        0
  783           148980            3.45           4.756        0
  784           149170            3.45           5.624        0
  785           149360            3.45           7.962        1
  786           149550            3.45           7.028        0
  787           149740            3.45           9.436        1
  788           149930            3.45           7.509        0
  789           150120            3.45           10.09        0
  790           150310            3.45           11.16        1
  791           150500            3.45           12.59        2
  792           150690            3.45           10.56        3
  793           150880            3.45           8.331        4
  794           151070            3.45           5.937        0
  795           151260            3.45           6.142        1
  796           151450            3.45           5.499        2
  797           151640            3.45           4.892        3
