Single objective optimization:
17 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  181            34600           3.387           4.173        2
  182            34790           3.387           3.837        3
  183            34980           3.387           3.676        4
  184            35170           3.387            3.48        5
  185            35360           3.387            3.43        0
  186            35550           3.387           3.418        0
  187            35740           3.387           3.418        0
  188            35930           3.387           3.489        1
  189            36120           3.387           3.462        0
  190            36310           3.387           3.519        0
  191            36500           3.387           3.768        0
  192            36690           3.387           4.134        0
  193            36880           3.387           5.005        0
  194            37070           3.387           7.546        1
  195            37260           3.387           7.669        0
  196            37450           3.386           8.822        0
  197            37640           3.386           12.38        1
  198            37830           3.386           11.32        2
  199            38020           3.386           10.77        0
  200            38210           3.386            12.9        0
  201            38400           3.386           12.21        1
  202            38590           3.386           11.22        0
  203            38780           3.386           12.71        1
  204            38970           3.383           12.53        0
  205            39160           3.383           11.82        1
  206            39350           3.382           12.94        0
  207            39540           3.382            13.8        1
  208            39730           3.382           14.06        2
  209            39920           3.382           9.572        3
  210            40110           3.382           8.303        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  211            40300           3.382           7.319        0
  212            40490           3.382            7.61        0
  213            40680           3.382           12.32        1
  214            40870           3.382           13.38        2
  215            41060           3.382           10.26        0
  216            41250           3.382           10.67        1
  217            41440           3.382           8.916        2
  218            41630           3.382           6.365        3
  219            41820           3.382           5.273        4
  220            42010           3.382           4.899        0
  221            42200           3.382            4.32        1
  222            42390           3.382           3.725        2
  223            42580           3.382           3.587        3
  224            42770           3.382           3.492        4
  225            42960           3.382           3.441        0
  226            43150           3.382           3.427        0
  227            43340           3.382           3.436        0
  228            43530           3.382           3.515        0
  229            43720           3.382           3.738        1
  230            43910           3.382           3.644        0
  231            44100           3.382           3.888        0
  232            44290           3.382           4.301        1
  233            44480           3.382           4.056        0
  234            44670           3.382           4.364        0
  235            44860           3.382            5.19        1
  236            45050           3.382           4.722        2
  237            45240           3.382           4.307        0
  238            45430           3.382           4.558        0
  239            45620           3.382             5.3        0
  240            45810           3.382           8.172        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  241            46000           3.382           11.22        1
  242            46190           3.382           9.047        2
  243            46380           3.382           7.589        0
  244            46570           3.382           9.581        1
  245            46760           3.382           9.112        2
  246            46950           3.382           6.688        3
  247            47140           3.382           5.157        4
  248            47330           3.382           4.402        5
  249            47520           3.382           3.809        6
  250            47710           3.382           3.533        0
  251            47900           3.382           3.483        1
  252            48090           3.382           3.468        2
  253            48280           3.382           3.444        0
  254            48470           3.382            3.45        0
  255            48660           3.381           3.441        0
  256            48850           3.381           3.491        1
  257            49040           3.381            3.45        0
  258            49230           3.381           3.514        0
  259            49420           3.381           3.605        0
  260            49610           3.381           4.075        0
  261            49800           3.381           4.989        0
  262            49990           3.381            7.24        0
  263            50180           3.381           11.36        0
  264            50370           3.381           14.68        0
  265            50560           3.381           15.82        1
  266            50750           3.381           16.56        0
  267            50940           3.381           18.55        1
  268            51130           3.381           16.15        0
  269            51320           3.381           14.82        1
  270            51510           3.381           14.69        2

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  271            51700           3.381           13.03        3
  272            51890           3.381           11.26        4
  273            52080           3.381           8.295        5
  274            52270           3.381           6.249        6
  275            52460           3.381           4.876        7
  276            52650           3.381           4.601        8
  277            52840           3.381           4.201        0
  278            53030           3.381            3.97        1
  279            53220           3.381           3.723        0
  280            53410           3.381           3.481        0
  281            53600           3.381            3.69        0
  282            53790            3.38           4.086        0
  283            53980            3.38           4.728        1
  284            54170            3.38           4.467        0
  285            54360            3.38           4.872        1
  286            54550            3.38           4.949        2
  287            54740            3.38           4.502        3
  288            54930            3.38           3.953        0
  289            55120            3.38           3.944        0
  290            55310            3.38           4.207        1
  291            55500            3.38             4.1        0
  292            55690            3.38           4.255        1
  293            55880            3.38           4.283        0
  294            56070            3.38           4.591        1
  295            56260            3.38           4.436        2
  296            56450            3.38           4.024        3
  297            56640            3.38           3.764        0
  298            56830            3.38           3.664        0
  299            57020            3.38           3.745        1
  300            57210            3.38           3.656        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  301            57400            3.38           3.816        0
  302            57590            3.38           4.192        1
  303            57780            3.38           4.236        0
  304            57970            3.38           4.291        1
  305            58160            3.38           3.955        0
  306            58350            3.38           4.164        0
  307            58540            3.38           5.497        1
  308            58730            3.38           5.184        2
  309            58920            3.38           4.617        3
  310            59110            3.38           4.204        4
  311            59300            3.38           3.935        5
  312            59490            3.38           3.677        0
  313            59680            3.38           3.427        1
  314            59870            3.38           3.406        0
  315            60060           3.379           3.415        0
  316            60250           3.379            3.45        0
  317            60440           3.379            3.64        0
  318            60630           3.379            4.09        0
  319            60820           3.379           4.797        1
  320            61010           3.379           4.797        2
  321            61200           3.379           4.515        0
  322            61390           3.379           4.656        1
  323            61580           3.379           4.447        2
  324            61770           3.379           4.135        3
  325            61960           3.379           3.881        4
  326            62150           3.379           3.659        0
  327            62340           3.379           3.654        1
  328            62530           3.379           3.551        0
  329            62720           3.379            3.56        0
  330            62910           3.379           3.608        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  331            63100           3.379            3.53        0
  332            63290           3.379            3.52        1
  333            63480           3.379           3.477        0
  334            63670           3.379           3.509        0
  335            63860           3.379           3.738        0
  336            64050           3.379           4.138        0
  337            64240           3.379           4.882        0
  338            64430           3.379           6.865        0
